ortholog_1 g320 BL22201
ortholog_5305 g137372 BL09143
ortholog_5306 g137386 BL11315
ortholog_5307 g137388 BL11305
ortholog_5308 g137506 BL26543
ortholog_5309 g137515 BL11030
ortholog_5310 g137557 BL05706
ortholog_5311 g137559 BL05707
ortholog_5312 g137588 BL26984
ortholog_5313 g137618 BL24488
ortholog_5314 g137625 BL25050
ortholog_5315 g137644 BL15674
ortholog_5316 g137652 BL20113
ortholog_5317 g137656 BL10652
ortholog_5318 g137666 BL11247
ortholog_5319 g137810 BL10658
ortholog_5320 g137816 BL10663
ortholog_5321 g137842 BL11255
ortholog_5322 g137844 BL08090
ortholog_5323 g137902 BL05653
ortholog_5324 g137996 BL19295
ortholog_5325 g138026 BL11088
ortholog_5326 g138027 BL11087
ortholog_5327 g138042 BL11320
ortholog_5328 g138059 BL22067
ortholog_5329 g138067 BL23509
ortholog_5330 g138083 BL11093
ortholog_5331 g138130 BL11081
ortholog_5332 g138131 BL10669
ortholog_5333 g138138 BL19773
ortholog_5334 g138154 BL08495
ortholog_5335 g138160 BL03377
ortholog_5336 g138217 BL27785
ortholog_5337 g138230 BL09360
ortholog_5338 g138250 BL08746
ortholog_5339 g138260 BL16343
ortholog_5340 g138286 BL10569
ortholog_5341 g138290 BL11130
ortholog_5342 g138324 BL11347
ortholog_5343 g138326 BL11348
ortholog_5344 g138377 BL03376
ortholog_5345 g138406 BL03380
ortholog_5346 g138428 BL08860
ortholog_5347 g138447 BL19781
ortholog_5348 g138453 BL11396
ortholog_5349 g138464 BL23782
ortholog_5350 g138468 BL15862
ortholog_5351 g138482 BL11260
ortholog_5352 g138503 BL11341
ortholog_5353 g138564 BL10653
ortholog_5354 g138577 BL27959
ortholog_5355 g138607 BL11077
ortholog_5356 g138635 BL11062
ortholog_5357 g138637 BL11339
ortholog_5358 g138644 BL03389
ortholog_5359 g138693 BL26983
ortholog_5360 g138708 BL26912
ortholog_5361 g138772 BL24590
ortholog_5362 g138847 BL02076
ortholog_5363 g138869 BL01688
ortholog_5364 g138896 BL11157
ortholog_5365 g138900 BL15068
ortholog_5366 g138907 BL18438
ortholog_5367 g138917 BL10646
ortholog_5368 g138921 BL04145
ortholog_5369 g138924 BL04154
ortholog_5370 g138961 BL13866
ortholog_5371 g138964 BL05585
ortholog_5372 g138988 BL07627
ortholog_5373 g139028 BL11388
ortholog_5374 g139029 BL08404
ortholog_5375 g139114 BL11324
ortholog_5376 g139126 BL11161
ortholog_5377 g139152 BL17882
ortholog_5378 g139220 BL16739
ortholog_5379 g139300 BL05018
ortholog_5380 g139470 BL12237
ortholog_5381 g139787 BL06798
ortholog_5382 g139839 BL12093
ortholog_5383 g139905 BL19740
ortholog_5384 g139913 BL26499
ortholog_5385 g139969 BL27839
ortholog_5386 g139987 BL21921
ortholog_5387 g139993 BL27800
ortholog_5388 g140112 BL03727
ortholog_5389 g140160 BL05273
ortholog_5390 g140168 BL18989
ortholog_5391 g140261 BL19306
ortholog_5392 g140355 BL05374
ortholog_5393 g140412 BL23809
ortholog_5394 g140415 BL11553
ortholog_5395 g140670 BL04464
ortholog_5396 g140674 BL21612
ortholog_5397 g140694 BL04376
ortholog_5398 g140822 BL23737
ortholog_5399 g140857 BL06072
ortholog_5400 g140900 BL24942
ortholog_5401 g141062 BL11253
ortholog_5402 g141297 BL15384
ortholog_5403 g141487 BL03980
ortholog_5404 g141556 BL24755
ortholog_5405 g141611 BL01499
ortholog_5406 g142136 BL24289
ortholog_5407 g142177 BL03059
ortholog_5408 g142179 BL03164
ortholog_5409 g142193 BL03002
ortholog_5410 g142216 BL17434
ortholog_5411 g142303 BL12725
ortholog_5412 g142402 BL03172
ortholog_5413 g142447 BL18858
ortholog_5414 g142542 BL04076
ortholog_5415 g142739 BL17976
ortholog_5416 g142744 BL11333
ortholog_5417 g142753 BL03926
ortholog_5418 g142754 BL21536
ortholog_5419 g142759 BL01469
ortholog_5420 g142761 BL24870
ortholog_5421 g142771 BL02700
ortholog_5422 g142795 BL04818
ortholog_5423 g142847 BL16406
ortholog_5424 g142851 BL22119
ortholog_5425 g142874 BL16937
ortholog_5426 g142877 BL03996
ortholog_5427 g142885 BL21589
ortholog_5428 g142943 BL21579
ortholog_5429 g142945 BL21578
ortholog_5430 g142950 BL19949
ortholog_5431 g142970 BL12600
ortholog_5432 g142991 BL13050
ortholog_5433 g143034 BL04725
ortholog_5434 g143051 BL22212
ortholog_5435 g143217 BL13414
ortholog_5436 g143222 BL27607
ortholog_5437 g143224 BL15941
ortholog_5438 g143266 BL21623
ortholog_5439 g143279 BL17258
ortholog_5440 g143290 BL00387
ortholog_5441 g143293 BL17211
ortholog_5442 g143304 BL20149
ortholog_5443 g143309 BL14173
ortholog_5444 g143310 BL09401
ortholog_5445 g143342 BL06871
ortholog_5446 g143348 BL23014
ortholog_5447 g143388 BL12893
ortholog_5448 g143457 BL05011
ortholog_5449 g143540 BL21577
ortholog_5450 g143558 BL23365
ortholog_5451 g143569 BL07355
ortholog_5452 g143573 BL02885
ortholog_5453 g143576 BL04052
ortholog_5454 g143590 BL21565
ortholog_5455 g143613 BL07395
ortholog_5456 g143629 BL24203
ortholog_5457 g143635 BL07104
ortholog_5458 g143638 BL00990
ortholog_5459 g143653 BL16483
ortholog_5460 g143655 BL16482
ortholog_5461 g143675 BL02920
ortholog_5462 g143678 BL03162
ortholog_5463 g143681 BL01266
ortholog_5464 g143685 BL07261
ortholog_5465 g143699 BL16579
ortholog_5466 g143707 BL13673
ortholog_5467 g143712 BL00713
ortholog_5468 g143717 BL22046
ortholog_5469 g143806 BL15573
ortholog_5470 g143813 BL00714
ortholog_5471 g143818 BL22101
ortholog_5472 g143824 BL20785
ortholog_5473 g143825 BL22681
ortholog_5474 g143830 BL00539
ortholog_5475 g143831 BL15335
ortholog_5476 g143888 BL21583
ortholog_5477 g143978 BL12887
ortholog_5478 g143980 BL16577
ortholog_5479 g143998 BL18425
ortholog_5480 g144000 BL16419
ortholog_5481 g144042 BL16556
ortholog_5482 g144054 BL16557
ortholog_5483 g144087 BL01929
ortholog_5484 g144108 BL27122
ortholog_5485 g144120 BL14507
ortholog_5486 g144142 BL12614
ortholog_5487 g144289 BL15424
ortholog_5488 g144291 BL13915
ortholog_5489 g144332 BL19512
ortholog_5490 g144359 BL01110
ortholog_5491 g144373 BL07334
ortholog_5492 g144458 BL05067
ortholog_5493 g144480 BL23037
ortholog_5494 g144481 BL10726
ortholog_5495 g144505 BL06684
ortholog_5496 g144518 BL15704
ortholog_5497 g144564 BL10725
ortholog_5498 g144584 BL15650
ortholog_5499 g144594 BL06022
ortholog_5500 g144649 BL09021
ortholog_5501 g144654 BL04514
ortholog_5502 g144667 BL22302
ortholog_5503 g144724 BL16603
ortholog_5504 g144803 BL27853
ortholog_5505 g144811 BL02068
ortholog_5506 g144852 BL10626
ortholog_5507 g144881 BL02067
ortholog_5508 g144890 BL25524
ortholog_5509 g144892 BL25122
ortholog_5510 g144900 BL12253
ortholog_5511 g144969 BL22031
ortholog_5512 g144983 BL22123
ortholog_5513 g145000 BL21518
ortholog_5514 g145004 BL22104
ortholog_5515 g145005 BL20221
ortholog_5516 g145007 BL22117
ortholog_5517 g145008 BL22118
ortholog_5518 g145014 BL04530
ortholog_5519 g145025 BL16520
ortholog_5520 g145102 BL03925
ortholog_5521 g145105 BL04487
ortholog_5522 g145179 BL22613
ortholog_5523 g145196 BL15731
ortholog_5524 g145211 BL07367
ortholog_5525 g145227 BL18727
ortholog_5526 g145237 BL22252
ortholog_5527 g145274 BL23955
ortholog_5528 g145279 BL24728
ortholog_5529 g145285 BL24045
ortholog_5530 g145288 BL21047
ortholog_5531 g145298 BL24023
ortholog_5532 g145301 BL07026
ortholog_5533 g145307 BL22251
ortholog_5534 g145329 BL22272
ortholog_5535 g145332 BL15946
ortholog_5536 g145421 BL25194
ortholog_5537 g145508 BL07121
ortholog_5538 g145534 BL11336
ortholog_5539 g145538 BL26963
ortholog_5540 g145592 BL21058
ortholog_5541 g145607 BL04116
ortholog_5542 g145612 BL13313
ortholog_5543 g145615 BL23746
ortholog_5544 g145625 BL22114
ortholog_5545 g145628 BL21568
ortholog_5546 g145643 BL16920
ortholog_5547 g145647 BL18096
ortholog_5548 g145661 BL08385
ortholog_5549 g145667 BL12731
ortholog_5550 g145673 BL02411
ortholog_5551 g145676 BL20998
ortholog_5552 g145679 BL20999
ortholog_5553 g145701 BL13755
ortholog_5554 g145753 BL09409
ortholog_5555 g145802 BL00768
ortholog_5556 g145812 BL21550
ortholog_5557 g145814 BL17567
ortholog_5558 g145850 BL02161
ortholog_5559 g145854 BL02162
ortholog_5560 g145863 BL24108
ortholog_5561 g145880 BL00630
ortholog_5562 g145890 BL16580
ortholog_5563 g145895 BL05487
ortholog_5564 g145901 BL02481
ortholog_5565 g145933 BL16907
ortholog_5566 g145947 BL07213
ortholog_5567 g145948 BL24004
ortholog_5568 g145951 BL21543
ortholog_5569 g145957 BL24060
ortholog_5570 g145982 BL22079
ortholog_5571 g145984 BL22271
ortholog_5572 g145991 BL16473
ortholog_5573 g145992 BL13760
ortholog_5574 g146082 BL08515
ortholog_5575 g146094 BL18643
ortholog_5576 g146095 BL09624
ortholog_5577 g146103 BL00271
ortholog_5578 g146104 BL16883
ortholog_5579 g146161 BL04527
ortholog_5580 g146172 BL17204
ortholog_5581 g146177 BL23340
ortholog_5582 g146204 BL22306
ortholog_5583 g146211 BL17675
ortholog_5584 g146240 BL15213
ortholog_5585 g146241 BL10578
ortholog_5586 g146242 BL24564
ortholog_5587 g146266 BL26697
ortholog_5588 g146278 BL22020
ortholog_5589 g146326 BL22552
ortholog_5590 g146328 BL18889
ortholog_5591 g146424 BL19435
ortholog_5592 g146474 BL04256
ortholog_5593 g146486 BL15703
ortholog_5594 g146573 BL19217
ortholog_5595 g146603 BL16048
ortholog_5596 g146634 BL11443
ortholog_5597 g146642 BL00810
ortholog_5598 g146656 BL04517
ortholog_5599 g146721 BL27796
ortholog_5600 g146743 BL20181
ortholog_5601 g146757 BL13402
ortholog_5602 g146779 BL12012
ortholog_5603 g146815 BL22195
ortholog_5604 g146824 BL14221
ortholog_5605 g146849 BL23081
ortholog_5606 g146860 BL14917
ortholog_5607 g146909 BL23998
ortholog_5608 g146911 BL23997
ortholog_5609 g146917 BL15746
ortholog_5610 g146923 BL22395
ortholog_5611 g146933 BL15979
ortholog_5612 g146949 BL11796
ortholog_5613 g146956 BL21605
ortholog_5614 g146957 BL10426
ortholog_5615 g147039 BL22165
ortholog_5616 g147057 BL12827
ortholog_5617 g147060 BL02903
ortholog_5618 g147098 BL15542
ortholog_5619 g147112 BL21611
ortholog_5620 g147116 BL21554
ortholog_5621 g147125 BL22174
ortholog_5622 g147155 BL07255
ortholog_5623 g147166 BL24389
ortholog_5624 g147204 BL21149
ortholog_5625 g147208 BL05072
ortholog_5626 g147417 BL07724
ortholog_5627 g147425 BL14337
ortholog_5628 g147428 BL14462
ortholog_5629 g147441 BL26559
ortholog_5630 g147450 BL11200
ortholog_5631 g147457 BL16530
ortholog_5632 g147461 BL16531
ortholog_5633 g147529 BL17638
ortholog_5634 g147543 BL06945
ortholog_5635 g147564 BL23958
ortholog_5636 g147569 BL15448
ortholog_5637 g147629 BL24041
ortholog_5638 g147641 BL24477
ortholog_5639 g147787 BL19101
ortholog_5640 g147804 BL20311
ortholog_5641 g147806 BL00261
ortholog_5642 g147808 BL11548
ortholog_5643 g147809 BL23735
ortholog_5644 g147818 BL04235
ortholog_5645 g147831 BL14768
ortholog_5646 g147851 BL16255
ortholog_5647 g147908 BL26285
ortholog_5648 g147939 BL04528
ortholog_5649 g147953 BL05411
ortholog_5650 g147955 BL21618
ortholog_5651 g147964 BL21535
ortholog_5652 g147971 BL04507
ortholog_5653 g147981 BL27760
ortholog_5654 g148008 BL11205
ortholog_5655 g148025 BL18683
ortholog_5656 g148028 BL15556
ortholog_5657 g148081 BL22040
ortholog_5658 g148087 BL21624
ortholog_5659 g148117 BL15519
ortholog_5660 g148146 BL23568
ortholog_5661 g148166 BL17866
ortholog_5662 g148175 BL16590
ortholog_5663 g148188 BL22425
ortholog_5664 g148253 BL22008
ortholog_5665 g148275 BL22185
ortholog_5666 g148298 BL15462
ortholog_5667 g148310 BL21585
ortholog_5668 g148317 BL14569
ortholog_5669 g148333 BL16559
ortholog_5670 g148389 BL14316
ortholog_5671 g148399 BL16472
ortholog_5672 g148408 BL20683
ortholog_5673 g148410 BL22041
ortholog_5674 g148453 BL20242
ortholog_5675 g148456 BL20245
ortholog_5676 g148460 BL23803
ortholog_5677 g148467 BL14991
ortholog_5678 g148471 BL26806
ortholog_5679 g148479 BL16165
ortholog_5680 g148491 BL10573
ortholog_5681 g148560 BL22164
ortholog_5682 g148592 BL16576
ortholog_5683 g148666 BL04042
ortholog_5684 g148770 BL24046
ortholog_5685 g148771 BL21549
ortholog_5686 g148883 BL24059
ortholog_5687 g148899 BL27755
ortholog_5688 g148960 BL22128
ortholog_5689 g149016 BL21610
ortholog_5690 g149023 BL01459
ortholog_5691 g149064 BL21607
ortholog_5692 g149075 BL00177
ortholog_5693 g149077 BL08539
ortholog_5694 g149085 BL22705
ortholog_5695 g149100 BL21551
ortholog_5696 g149117 BL04485
ortholog_5697 g149129 BL19632
ortholog_5698 g149136 BL04532
ortholog_5699 g149188 BL25708
ortholog_5700 g149207 BL15924
ortholog_5701 g149344 BL22078
ortholog_5702 g149399 BL25907
ortholog_5703 g149416 BL00606
ortholog_5704 g149427 BL12411
ortholog_5705 g149438 BL20410
ortholog_5706 g149458 BL20407
ortholog_5707 g149516 BL03296
ortholog_5708 g149526 BL03298
ortholog_5709 g149618 BL02526
ortholog_5710 g149649 BL15942
ortholog_5711 g149657 BL07147
ortholog_5712 g149682 BL11334
ortholog_5713 g149688 BL22113
ortholog_5714 g149724 BL01078
ortholog_5715 g149746 BL09066
ortholog_5716 g149750 BL22213
ortholog_5717 g149788 BL25837
ortholog_5718 g149795 BL10843
ortholog_5719 g149798 BL22003
ortholog_5720 g149819 BL04356
ortholog_5721 g149826 BL02839
ortholog_5722 g149840 BL01129
ortholog_5723 g149842 BL04870
ortholog_5724 g149845 BL22054
ortholog_5725 g149871 BL05125
ortholog_5726 g149877 BL00601
ortholog_5727 g149883 BL03962
ortholog_5728 g149890 BL10117
ortholog_5729 g149928 BL11227
ortholog_5730 g149935 BL16598
ortholog_5731 g149940 BL21306
ortholog_5732 g150007 BL22132
ortholog_5733 g150043 BL22010
ortholog_5734 g150123 BL22184
ortholog_5735 g150129 BL21562
ortholog_5736 g150131 BL21548
ortholog_5737 g150210 BL11237
ortholog_5738 g150251 BL16504
ortholog_5739 g150283 BL18778
ortholog_5740 g150344 BL21532
ortholog_5741 g150362 BL01367
ortholog_5742 g150364 BL18362
ortholog_5743 g150368 BL25200
ortholog_5744 g150379 BL04757
ortholog_5745 g150381 BL02407
ortholog_5746 g150397 BL10018
ortholog_5747 g150490 BL06562
ortholog_5748 g150501 BL16193
ortholog_5749 g150506 BL25899
ortholog_5750 g150512 BL17047
ortholog_5751 g150517 BL12712
ortholog_5752 g150545 BL21545
ortholog_5753 g150550 BL21675
ortholog_5754 g150556 BL21546
ortholog_5755 g150565 BL22062
ortholog_5756 g150583 BL22063
ortholog_5757 g150660 BL22293
ortholog_5758 g150670 BL19035
ortholog_5759 g150684 BL15220
ortholog_5760 g150757 BL21566
ortholog_5761 g150780 BL14974
ortholog_5762 g150814 BL02543
ortholog_5763 g150817 BL24021
ortholog_5764 g150840 BL06843
ortholog_5765 g150842 BL05726
ortholog_5766 g150861 BL26202
ortholog_5767 g150885 BL24559
ortholog_5768 g150946 BL00953
ortholog_5769 g151003 BL05525
ortholog_5770 g151103 BL08672
ortholog_5771 g151116 BL17720
ortholog_5772 g151122 BL12027
ortholog_5773 g151144 BL07898
ortholog_5774 g151164 BL01414
ortholog_5775 g151190 BL22059
ortholog_5776 g151279 BL22183
ortholog_5777 g151301 BL17099
ortholog_5778 g151330 BL22082
ortholog_5779 g151332 BL22081
ortholog_5780 g151384 BL13499
ortholog_5781 g151391 BL22279
ortholog_5782 g151420 BL11381
ortholog_5783 g151490 BL15402
ortholog_5784 g151615 BL09395
ortholog_5785 g151732 BL08229
ortholog_5786 g151792 BL22214
ortholog_5787 g151808 BL16467
ortholog_5788 g151815 BL16468
ortholog_5789 g151825 BL25727
ortholog_5790 g151828 BL16443
ortholog_5791 g151831 BL10757
ortholog_5792 g151842 BL22152
ortholog_5793 g151848 BL22276
ortholog_5794 g151851 BL11236
ortholog_5795 g151855 BL16183
ortholog_5796 g151876 BL23589
ortholog_5797 g151889 BL19311
ortholog_5798 g152021 BL04531
ortholog_5799 g152024 BL14444
ortholog_5800 g152026 BL22509
ortholog_5801 g152041 BL22061
ortholog_5802 g152051 BL04506
ortholog_5803 g152059 BL19259
ortholog_5804 g152061 BL05366
ortholog_5805 g152082 BL22030
ortholog_5806 g152147 BL25809
ortholog_5807 g152174 BL15465
ortholog_5808 g152176 BL05309
ortholog_5809 g152186 BL11425
ortholog_5810 g152198 BL18684
ortholog_5811 g152200 BL27752
ortholog_5812 g152203 BL15565
ortholog_5813 g152283 BL15624
ortholog_5814 g152296 BL20023
ortholog_5815 g152303 BL15755
ortholog_5816 g152333 BL10656
ortholog_5817 g152353 BL00971
ortholog_5818 g152359 BL12825
ortholog_5819 g152370 BL24168
ortholog_5820 g152371 BL21948
ortholog_5821 g152375 BL20412
ortholog_5822 g152439 BL24009
ortholog_5823 g152456 BL23974
ortholog_5824 g152489 BL24058
ortholog_5825 g152519 BL07611
ortholog_5826 g152524 BL23965
ortholog_5827 g152534 BL22039
ortholog_5828 g152594 BL21622
ortholog_5829 g153010 BL15430
ortholog_5830 g153060 BL16661
ortholog_5831 g153257 BL21093
ortholog_5832 g153270 BL13412
ortholog_5833 g153349 BL00065
ortholog_5834 g153538 BL00973
ortholog_5835 g153553 BL00898
ortholog_5836 g153558 BL08060
ortholog_5837 g153567 BL01958
ortholog_5838 g153608 BL01739
ortholog_5839 g153677 BL01149
ortholog_5840 g153682 BL01150
ortholog_5841 g153694 BL22389
ortholog_5842 g153695 BL00856
ortholog_5843 g153698 BL00960
ortholog_5844 g153699 BL25592
ortholog_5845 g153708 BL01094
ortholog_5846 g153716 BL01874
ortholog_5847 g153742 BL03271
ortholog_5848 g153745 BL24121
ortholog_5849 g153786 BL01412
ortholog_5850 g153789 BL01415
ortholog_5851 g153794 BL01416
ortholog_5852 g153810 BL01418
ortholog_5853 g153814 BL01421
ortholog_5854 g153828 BL01425
ortholog_5855 g153840 BL22419
ortholog_5856 g153852 BL22416
ortholog_5857 g153863 BL01821
ortholog_5858 g153868 BL25505
ortholog_5859 g153879 BL01890
ortholog_5860 g153898 BL01364
ortholog_5861 g153922 BL01517
ortholog_5862 g153927 BL23502
ortholog_5863 g153931 BL01850
ortholog_5864 g153938 BL23501
ortholog_5865 g153957 BL14664
ortholog_5866 g153965 BL01357
ortholog_5867 g153979 BL12620
ortholog_5868 g153994 BL00935
ortholog_5869 g153998 BL02773
ortholog_5870 g154084 BL01576
ortholog_5871 g154092 BL01577
ortholog_5872 g154097 BL00797
ortholog_5873 g154107 BL22407
ortholog_5874 g154132 BL11902
ortholog_5875 g154141 BL14206
ortholog_5876 g154146 BL00603
ortholog_5877 g154167 BL01037
ortholog_5878 g154171 BL01044
ortholog_5879 g154179 BL01622
ortholog_5880 g154194 BL01426
ortholog_5881 g154201 BL22420
ortholog_5882 g154204 BL22423
ortholog_5883 g154237 BL14426
ortholog_5884 g154273 BL22427
ortholog_5885 g154301 BL22429
ortholog_5886 g154319 BL00938
ortholog_5887 g154320 BL00666
ortholog_5888 g154343 BL00855
ortholog_5889 g154358 BL01234
ortholog_5890 g154386 BL23967
ortholog_5891 g154404 BL00989
ortholog_5892 g154417 BL01830
ortholog_5893 g154433 BL07065
ortholog_5894 g154442 BL01535
ortholog_5895 g154447 BL01536
ortholog_5896 g154474 BL01668
ortholog_5897 g154510 BL01449
ortholog_5898 g154541 BL01995
ortholog_5899 g154586 BL01675
ortholog_5900 g154609 BL14673
ortholog_5901 g154630 BL13031
ortholog_5902 g154648 BL13032
ortholog_5903 g154662 BL00874
ortholog_5904 g154666 BL01212
ortholog_5905 g154668 BL00650
ortholog_5906 g154677 BL01331
ortholog_5907 g154678 BL22125
ortholog_5908 g154690 BL01738
ortholog_5909 g154694 BL13019
ortholog_5910 g154696 BL00936
ortholog_5911 g154715 BL00902
ortholog_5912 g154742 BL01933
ortholog_5913 g154769 BL15351
ortholog_5914 g154793 BL25646
ortholog_5915 g154799 BL01309
ortholog_5916 g154826 BL00608
ortholog_5917 g154828 BL00607
ortholog_5918 g154835 BL01859
ortholog_5919 g154841 BL01726
ortholog_5920 g154845 BL00890
ortholog_5921 g154860 BL14655
ortholog_5922 g154892 BL00907
ortholog_5923 g154898 BL14189
ortholog_5924 g154919 BL06781
ortholog_5925 g154929 BL25938
ortholog_5926 g154982 BL12480
ortholog_5927 g155058 BL22836
ortholog_5928 g155091 BL14725
ortholog_5929 g155111 BL27990
ortholog_5930 g155113 BL00482
ortholog_5931 g155121 BL14183
ortholog_5932 g155132 BL14185
ortholog_5933 g155146 BL14719
ortholog_5934 g155190 BL01918
ortholog_5935 g155218 BL00877
ortholog_5936 g155219 BL20564
ortholog_5937 g155222 BL01814
ortholog_5938 g155237 BL01652
ortholog_5939 g155256 BL19628
ortholog_5940 g155289 BL15315
ortholog_5941 g155304 BL00691
ortholog_5942 g155319 BL01848
ortholog_5943 g155325 BL01849
ortholog_5944 g155348 BL12443
ortholog_5945 g155415 BL00653
ortholog_5946 g155422 BL13021
ortholog_5947 g155427 BL01361
ortholog_5948 g155435 BL15128
ortholog_5949 g155449 BL09885
ortholog_5950 g155488 BL00876
ortholog_5951 g155499 BL14743
ortholog_5952 g155511 BL23166
ortholog_5953 g155518 BL23164
ortholog_5954 g155520 BL23163
ortholog_5955 g155536 BL01154
ortholog_5956 g155537 BL12802
ortholog_5957 g155552 BL01375
ortholog_5958 g155555 BL01827
ortholog_5959 g155561 BL14720
ortholog_5960 g155567 BL13026
ortholog_5961 g155573 BL13027
ortholog_5962 g155585 BL13028
ortholog_5963 g155590 BL13029
ortholog_5964 g155605 BL12137
ortholog_5965 g155612 BL06802
ortholog_5966 g155618 BL14680
ortholog_5967 g155620 BL01876
ortholog_5968 g155624 BL01038
ortholog_5969 g155630 BL01039
ortholog_5970 g155656 BL06797
ortholog_5971 g155658 BL14679
ortholog_5972 g155663 BL01244
ortholog_5973 g155678 BL01030
ortholog_5974 g155693 BL14187
ortholog_5975 g155694 BL27281
ortholog_5976 g155696 BL00939
ortholog_5977 g155746 BL00955
ortholog_5978 g155752 BL01606
ortholog_5979 g155756 BL01607
ortholog_5980 g155763 BL01434
ortholog_5981 g155765 BL01433
ortholog_5982 g155781 BL01858
