ortholog_1 gene-HOLleu_00002 Em0004g788a
ortholog_3161 gene-HOLleu_28157 Em0020g893a
ortholog_3162 gene-HOLleu_28167 Em0019g719a
ortholog_3163 gene-HOLleu_28170 Em0009g41a
ortholog_3164 gene-HOLleu_28174 Em0009g1216a
ortholog_3165 gene-HOLleu_28178 Em0011g792a
ortholog_3166 gene-HOLleu_28184 Em0009g994a
ortholog_3167 gene-HOLleu_28185 Em0009g530a
ortholog_3168 gene-HOLleu_28193 Em0018g52a
ortholog_3169 gene-HOLleu_28195 Em0009g997a
ortholog_3170 gene-HOLleu_28208 Em0001g1598a
ortholog_3171 gene-HOLleu_28215 Em0009g1281a
ortholog_3172 gene-HOLleu_28217 Em0009g1022a
ortholog_3173 gene-HOLleu_28218 Em0009g1023a
ortholog_3174 gene-HOLleu_28236 Em0009g298a
ortholog_3175 gene-HOLleu_28241 Em0009g1092a
ortholog_3176 gene-HOLleu_28242 Em0009g1166a
ortholog_3177 gene-HOLleu_28251 Em0009g794a
ortholog_3178 gene-HOLleu_28253 Em0009g1154a
ortholog_3179 gene-HOLleu_28255 Em0009g809a
ortholog_3180 gene-HOLleu_28263 Em0009g1231a
ortholog_3181 gene-HOLleu_28265 Em0016g790a
ortholog_3182 gene-HOLleu_28267 Em0024g136a
ortholog_3183 gene-HOLleu_28277 Em0009g1140a
ortholog_3184 gene-HOLleu_28284 Em0009g244a
ortholog_3185 gene-HOLleu_28293 Em0022g158a
ortholog_3186 gene-HOLleu_28303 Em0657g5a
ortholog_3187 gene-HOLleu_28313 Em0009g1268a
ortholog_3188 gene-HOLleu_28322 Em0009g108a
ortholog_3189 gene-HOLleu_28325 Em0009g1155a
ortholog_3190 gene-HOLleu_28362 Em0009g962a
ortholog_3191 gene-HOLleu_28369 Em0054g13a
ortholog_3192 gene-HOLleu_28391 Em0009g996a
ortholog_3193 gene-HOLleu_28395 Em0009g35a
ortholog_3194 gene-HOLleu_28396 Em0004g1049a
ortholog_3195 gene-HOLleu_28397 Em0009g609a
ortholog_3196 gene-HOLleu_28401 Em0009g1259a
ortholog_3197 gene-HOLleu_28403 Em0017g436a
ortholog_3198 gene-HOLleu_28417 Em0009g618a
ortholog_3199 gene-HOLleu_28421 Em0009g1307a
ortholog_3200 gene-HOLleu_28422 Em0005g1321a
ortholog_3201 gene-HOLleu_28423 Em0005g1641a
ortholog_3202 gene-HOLleu_28432 Em0544g2a
ortholog_3203 gene-HOLleu_28433 Em0022g5a
ortholog_3204 gene-HOLleu_28435 Em0011g959a
ortholog_3205 gene-HOLleu_28445 Em0008g1236a
ortholog_3206 gene-HOLleu_28449 Em0009g188a
ortholog_3207 gene-HOLleu_28450 Em0009g969a
ortholog_3208 gene-HOLleu_28453 Em0001g1089a
ortholog_3209 gene-HOLleu_28455 Em0022g290a
ortholog_3210 gene-HOLleu_28456 Em0011g248a
ortholog_3211 gene-HOLleu_28466 Em0009g1275a
ortholog_3212 gene-HOLleu_28470 Em0014g565a
ortholog_3213 gene-HOLleu_28471 Em0012g1047a
ortholog_3214 gene-HOLleu_28476 Em0016g913a
ortholog_3215 gene-HOLleu_28486 Em0019g988a
ortholog_3216 gene-HOLleu_28487 Em0009g643a
ortholog_3217 gene-HOLleu_28492 Em0009g1134a
ortholog_3218 gene-HOLleu_28497 Em0009g1028a
ortholog_3219 gene-HOLleu_28509 Em0009g680a
ortholog_3220 gene-HOLleu_28516 Em0009g1297a
ortholog_3221 gene-HOLleu_28518 Em0006g862a
ortholog_3222 gene-HOLleu_28519 Em0009g1171a
ortholog_3223 gene-HOLleu_28530 Em0015g760a
ortholog_3224 gene-HOLleu_28536 Em0009g1215a
ortholog_3225 gene-HOLleu_28537 Em0009g103a
ortholog_3226 gene-HOLleu_28540 Em0006g863a
ortholog_3227 gene-HOLleu_28543 Em0009g1062a
ortholog_3228 gene-HOLleu_28544 Em0010g63a
ortholog_3229 gene-HOLleu_28545 Em0009g724a
ortholog_3230 gene-HOLleu_28546 Em0008g687a
ortholog_3231 gene-HOLleu_28547 Em0229g6a
ortholog_3232 gene-HOLleu_28556 Em0009g32a
ortholog_3233 gene-HOLleu_28565 Em0019g348a
ortholog_3234 gene-HOLleu_28571 Em0021g422a
ortholog_3235 gene-HOLleu_28572 Em0823g1a
ortholog_3236 gene-HOLleu_28579 Em0009g960a
ortholog_3237 gene-HOLleu_28583 Em0009g953a
ortholog_3238 gene-HOLleu_28584 Em0009g1177a
ortholog_3239 gene-HOLleu_28589 Em0009g1284a
ortholog_3240 gene-HOLleu_28590 Em0009g1286a
ortholog_3241 gene-HOLleu_28596 Em0010g261a
ortholog_3242 gene-HOLleu_28598 Em0009g233a
ortholog_3243 gene-HOLleu_28601 Em0006g1237a
ortholog_3244 gene-HOLleu_28611 Em0009g899a
ortholog_3245 gene-HOLleu_28613 Em0009g938a
ortholog_3246 gene-HOLleu_28632 Em0009g974a
ortholog_3247 gene-HOLleu_28637 Em0009g1113a
ortholog_3248 gene-HOLleu_28638 Em0009g1027a
ortholog_3249 gene-HOLleu_28640 Em0009g986a
ortholog_3250 gene-HOLleu_28662 Em0009g1194a
ortholog_3251 gene-HOLleu_28667 Em0008g207a
ortholog_3252 gene-HOLleu_28671 Em0009g127a
ortholog_3253 gene-HOLleu_28675 Em0009g606a
ortholog_3254 gene-HOLleu_28689 Em0008g887a
ortholog_3255 gene-HOLleu_28700 Em0009g185a
ortholog_3256 gene-HOLleu_28701 Em0009g37a
ortholog_3257 gene-HOLleu_28704 Em0015g468a
ortholog_3258 gene-HOLleu_28705 Em0001g906a
ortholog_3259 gene-HOLleu_28708 Em0009g1064a
ortholog_3260 gene-HOLleu_28711 Em0009g165a
ortholog_3261 gene-HOLleu_28712 Em0011g817a
ortholog_3262 gene-HOLleu_28719 Em0009g1314a
ortholog_3263 gene-HOLleu_28732 Em0009g1093a
ortholog_3264 gene-HOLleu_28736 Em0009g1026a
ortholog_3265 gene-HOLleu_28739 Em0009g40a
ortholog_3266 gene-HOLleu_28746 Em0007g514a
ortholog_3267 gene-HOLleu_28755 Em0022g554a
ortholog_3268 gene-HOLleu_28761 Em0009g610a
ortholog_3269 gene-HOLleu_28771 Em0023g182a
ortholog_3270 gene-HOLleu_28772 Em0009g1126a
ortholog_3271 gene-HOLleu_28774 Em0009g1125a
ortholog_3272 gene-HOLleu_28780 Em0009g61a
ortholog_3273 gene-HOLleu_28782 Em0022g291a
ortholog_3274 gene-HOLleu_28792 Em0017g214a
ortholog_3275 gene-HOLleu_28794 Em0016g986a
ortholog_3276 gene-HOLleu_28797 Em0020g774a
ortholog_3277 gene-HOLleu_28799 Em0010g319a
ortholog_3278 gene-HOLleu_28801 Em0009g937a
ortholog_3279 gene-HOLleu_28808 Em0009g1033a
ortholog_3280 gene-HOLleu_28834 Em0009g1277a
ortholog_3281 gene-HOLleu_28836 Em0009g1296a
ortholog_3282 gene-HOLleu_28846 Em0016g843a
ortholog_3283 gene-HOLleu_28847 Em0009g1179a
ortholog_3284 gene-HOLleu_28852 Em0023g812a
ortholog_3285 gene-HOLleu_28867 Em0006g992a
ortholog_3286 gene-HOLleu_28868 Em0018g945a
ortholog_3287 gene-HOLleu_28871 Em0013g139a
ortholog_3288 gene-HOLleu_28872 Em0001g3763a
ortholog_3289 gene-HOLleu_28874 Em0009g151a
ortholog_3290 gene-HOLleu_28877 Em0009g107a
ortholog_3291 gene-HOLleu_28894 Em0003g540a
ortholog_3292 gene-HOLleu_28895 Em0009g1224a
ortholog_3293 gene-HOLleu_28904 Em0003g1424a
ortholog_3294 gene-HOLleu_28914 Em0009g1219a
ortholog_3295 gene-HOLleu_28916 Em0009g1226a
ortholog_3296 gene-HOLleu_28919 Em0009g1124a
ortholog_3297 gene-HOLleu_28921 Em0009g1292a
ortholog_3298 gene-HOLleu_28942 Em0009g805a
ortholog_3299 gene-HOLleu_28956 Em0009g995a
ortholog_3300 gene-HOLleu_28957 Em0009g1213a
ortholog_3301 gene-HOLleu_28958 Em0009g1060a
ortholog_3302 gene-HOLleu_28968 Em0009g1065a
ortholog_3303 gene-HOLleu_28970 Em0022g506a
ortholog_3304 gene-HOLleu_28977 Em0009g1030a
ortholog_3305 gene-HOLleu_28979 Em0009g600a
ortholog_3306 gene-HOLleu_28986 Em0016g367a
ortholog_3307 gene-HOLleu_28994 Em0009g1073a
ortholog_3308 gene-HOLleu_28995 Em0010g419a
ortholog_3309 gene-HOLleu_28998 Em0009g593a
ortholog_3310 gene-HOLleu_28999 Em0006g275a
ortholog_3311 gene-HOLleu_29001 Em0009g480a
ortholog_3312 gene-HOLleu_29006 Em0001g833a
ortholog_3313 gene-HOLleu_29005 Em0023g77a
ortholog_3314 gene-HOLleu_29007 Em0018g716a
ortholog_3315 gene-HOLleu_29018 Em0001g1030a
ortholog_3316 gene-HOLleu_29022 Em0786g2a
ortholog_3317 gene-HOLleu_29023 Em0009g401a
ortholog_3318 gene-HOLleu_29028 Em0022g149a
ortholog_3319 gene-HOLleu_29030 Em0009g1020a
ortholog_3320 gene-HOLleu_29032 Em0001g1296a
ortholog_3321 gene-HOLleu_29033 Em0009g1144a
ortholog_3322 gene-HOLleu_29036 Em0009g1111a
ortholog_3323 gene-HOLleu_29070 Em0009g641a
ortholog_3324 gene-HOLleu_29081 Em0009g1156a
ortholog_3325 gene-HOLleu_29119 Em0016g527a
ortholog_3326 gene-HOLleu_29121 Em0009g38a
ortholog_3327 gene-HOLleu_29127 Em0009g1170a
ortholog_3328 gene-HOLleu_29128 Em0014g948a
ortholog_3329 gene-HOLleu_29130 Em0002g387a
ortholog_3330 gene-HOLleu_29135 Em0009g45a
ortholog_3331 gene-HOLleu_29136 Em0010g875a
ortholog_3332 gene-HOLleu_29137 Em0006g1218a
ortholog_3333 gene-HOLleu_29144 Em0009g1132a
ortholog_3334 gene-HOLleu_29147 Em0009g988a
ortholog_3335 gene-HOLleu_29150 Em0019g1210a
ortholog_3336 gene-HOLleu_29152 Em0011g860a
ortholog_3337 gene-HOLleu_29179 Em0015g516a
ortholog_3338 gene-HOLleu_29181 Em1222g1a
ortholog_3339 gene-HOLleu_29184 Em0017g96a
ortholog_3340 gene-HOLleu_29188 Em0003g379a
ortholog_3341 gene-HOLleu_29195 Em0567g6a
ortholog_3342 gene-HOLleu_29205 Em0009g1265a
ortholog_3343 gene-HOLleu_29211 Em0009g138a
ortholog_3344 gene-HOLleu_29212 Em0003g1727a
ortholog_3345 gene-HOLleu_29221 Em0011g627a
ortholog_3346 gene-HOLleu_29231 Em0009g451a
ortholog_3347 gene-HOLleu_29235 Em0009g117a
ortholog_3348 gene-HOLleu_29236 Em0009g484a
ortholog_3349 gene-HOLleu_29237 Em0009g526a
ortholog_3350 gene-HOLleu_29288 Em0023g772a
ortholog_3351 gene-HOLleu_29300 Em0004g707a
ortholog_3352 gene-HOLleu_29301 Em0011g975a
ortholog_3353 gene-HOLleu_29313 Em0023g293a
ortholog_3354 gene-HOLleu_29319 Em0009g1191a
ortholog_3355 gene-HOLleu_29320 Em0002g1299a
ortholog_3356 gene-HOLleu_29321 Em0009g1298a
ortholog_3357 gene-HOLleu_29355 Em0009g620a
ortholog_3358 gene-HOLleu_29357 Em0009g1304a
ortholog_3359 gene-HOLleu_29359 Em0012g752a
ortholog_3360 gene-HOLleu_29361 Em0013g126a
ortholog_3361 gene-HOLleu_29374 Em0019g777a
ortholog_3362 gene-HOLleu_29377 Em0019g747a
ortholog_3363 gene-HOLleu_29385 Em0009g1220a
ortholog_3364 gene-HOLleu_29392 Em0009g814a
ortholog_3365 gene-HOLleu_29394 Em0019g1075a
ortholog_3366 gene-HOLleu_29399 Em0009g1059a
ortholog_3367 gene-HOLleu_29404 Em0012g836a
ortholog_3368 gene-HOLleu_29406 Em0009g1066a
ortholog_3369 gene-HOLleu_29413 Em0023g488a
ortholog_3370 gene-HOLleu_29414 Em0023g497a
ortholog_3371 gene-HOLleu_29416 Em0015g1186a
ortholog_3372 gene-HOLleu_29437 Em0009g1310a
ortholog_3373 gene-HOLleu_29472 Em0009g279a
ortholog_3374 gene-HOLleu_29482 Em0068g9a
ortholog_3375 gene-HOLleu_29490 Em0009g1270a
ortholog_3376 gene-HOLleu_29495 Em0009g98a
ortholog_3377 gene-HOLleu_29508 Em0009g152a
ortholog_3378 gene-HOLleu_29540 Em0009g1236a
ortholog_3379 gene-HOLleu_29542 Em0009g605a
ortholog_3380 gene-HOLleu_29543 Em0009g1074a
ortholog_3381 gene-HOLleu_29545 Em0015g763a
ortholog_3382 gene-HOLleu_29548 Em0096g8a
ortholog_3383 gene-HOLleu_29551 Em0009g975a
ortholog_3384 gene-HOLleu_29560 Em0012g994a
ortholog_3385 gene-HOLleu_29585 Em0009g979a
ortholog_3386 gene-HOLleu_29586 Em0009g1196a
ortholog_3387 gene-HOLleu_29596 Em0009g1142a
ortholog_3388 gene-HOLleu_29601 Em0009g981a
ortholog_3389 gene-HOLleu_29603 Em0009g1007a
ortholog_3390 gene-HOLleu_29615 Em0009g1043a
ortholog_3391 gene-HOLleu_29619 Em0022g650a
ortholog_3392 gene-HOLleu_29620 Em0003g1090a
ortholog_3393 gene-HOLleu_29634 Em0015g954a
ortholog_3394 gene-HOLleu_29661 Em0009g1233a
ortholog_3395 gene-HOLleu_29664 Em0003g1002a
ortholog_3396 gene-HOLleu_29700 Em0021g860a
ortholog_3397 gene-HOLleu_29752 Em0015g811a
ortholog_3398 gene-HOLleu_29755 Em0022g701a
ortholog_3399 gene-HOLleu_29763 Em0006g788a
ortholog_3400 gene-HOLleu_29767 Em0023g420a
ortholog_3401 gene-HOLleu_29788 Em0022g699a
ortholog_3402 gene-HOLleu_29790 Em0022g332a
ortholog_3403 gene-HOLleu_29803 Em0006g908a
ortholog_3404 gene-HOLleu_29806 Em0021g235a
ortholog_3405 gene-HOLleu_29820 Em0010g454a
ortholog_3406 gene-HOLleu_29840 g33014.t1
ortholog_3407 gene-HOLleu_29842 Em0022g289a
ortholog_3408 gene-HOLleu_29849 Em0004g304a
ortholog_3409 gene-HOLleu_29879 Em0011g419a
ortholog_3410 gene-HOLleu_29910 Em0004g1079a
ortholog_3411 gene-HOLleu_29919 Em0019g744a
ortholog_3412 gene-HOLleu_29922 Em0022g151a
ortholog_3413 gene-HOLleu_29933 Em0022g193a
ortholog_3414 gene-HOLleu_29934 Em0005g1657a
ortholog_3415 gene-HOLleu_29935 Em0022g165a
ortholog_3416 gene-HOLleu_29938 Em0022g247a
ortholog_3417 gene-HOLleu_29957 Em0009g289a
ortholog_3418 gene-HOLleu_29958 Em0022g178a
ortholog_3419 gene-HOLleu_29961 Em1145g1a
ortholog_3420 gene-HOLleu_29966 Em0023g764a
ortholog_3421 gene-HOLleu_29967 Em0010g431a
ortholog_3422 gene-HOLleu_29969 Em0017g281a
ortholog_3423 gene-HOLleu_29979 Em0022g466a
ortholog_3424 gene-HOLleu_29982 Em0022g293a
ortholog_3425 gene-HOLleu_29997 Em0022g246a
ortholog_3426 gene-HOLleu_30018 Em0022g152a
ortholog_3427 gene-HOLleu_30036 Em0022g226a
ortholog_3428 gene-HOLleu_30069 Em0022g82a
ortholog_3429 gene-HOLleu_30070 Em0022g938a
ortholog_3430 gene-HOLleu_30075 Em0022g346a
ortholog_3431 gene-HOLleu_30096 Em0022g525a
ortholog_3432 gene-HOLleu_30098 Em0022g182a
ortholog_3433 gene-HOLleu_30099 Em0022g130a
ortholog_3434 gene-HOLleu_30100 Em0022g296a
ortholog_3435 gene-HOLleu_30104 Em0008g1032a
ortholog_3436 gene-HOLleu_30109 Em0022g216a
ortholog_3437 gene-HOLleu_30110 Em0022g218a
ortholog_3438 gene-HOLleu_30112 Em0022g696a
ortholog_3439 gene-HOLleu_30120 Em0022g323a
ortholog_3440 gene-HOLleu_30129 Em0022g217a
ortholog_3441 gene-HOLleu_30138 Em0005g1501a
ortholog_3442 gene-HOLleu_30145 Em0022g194a
ortholog_3443 gene-HOLleu_30151 Em0022g162a
ortholog_3444 gene-HOLleu_30152 Em0022g64a
ortholog_3445 gene-HOLleu_30159 Em0022g925a
ortholog_3446 gene-HOLleu_30161 Em0019g538a
ortholog_3447 gene-HOLleu_30166 Em0022g442a
ortholog_3448 gene-HOLleu_30171 Em0022g871a
ortholog_3449 gene-HOLleu_30176 Em0020g63a
ortholog_3450 gene-HOLleu_30177 Em0022g254a
ortholog_3451 gene-HOLleu_30192 Em0022g159a
ortholog_3452 gene-HOLleu_30193 Em0015g488a
ortholog_3453 gene-HOLleu_30203 Em0022g407a
ortholog_3454 gene-HOLleu_30206 Em0009g968a
ortholog_3455 gene-HOLleu_30209 Em0020g111a
ortholog_3456 gene-HOLleu_30213 Em0022g570a
ortholog_3457 gene-HOLleu_30220 Em0022g503a
ortholog_3458 gene-HOLleu_30239 Em0013g831a
ortholog_3459 gene-HOLleu_30241 Em0022g62a
ortholog_3460 gene-HOLleu_30242 Em0022g136a
ortholog_3461 gene-HOLleu_30252 Em0020g661a
ortholog_3462 gene-HOLleu_30267 Em0022g660a
ortholog_3463 gene-HOLleu_30269 Em0001g285a
ortholog_3464 gene-HOLleu_30270 Em0022g366a
ortholog_3465 gene-HOLleu_30273 Em0022g563a
ortholog_3466 gene-HOLleu_30324 Em0022g156a
ortholog_3467 gene-HOLleu_30333 Em0022g647a
ortholog_3468 gene-HOLleu_30346 Em0014g6a
ortholog_3469 gene-HOLleu_30347 Em0004g14a
ortholog_3470 gene-HOLleu_30352 Em0022g127a
ortholog_3471 gene-HOLleu_30353 Em0022g439a
ortholog_3472 gene-HOLleu_30358 Em0022g176a
ortholog_3473 gene-HOLleu_30359 Em0022g820a
ortholog_3474 gene-HOLleu_30364 Em0022g465a
ortholog_3475 gene-HOLleu_30365 Em0022g659a
ortholog_3476 gene-HOLleu_30375 Em0020g656a
ortholog_3477 gene-HOLleu_30377 Em0022g648a
ortholog_3478 gene-HOLleu_30379 Em0022g422a
ortholog_3479 gene-HOLleu_30381 Em0019g1059a
ortholog_3480 gene-HOLleu_30382 Em0022g493a
ortholog_3481 gene-HOLleu_30383 Em0022g322a
ortholog_3482 gene-HOLleu_30404 Em0022g60a
ortholog_3483 gene-HOLleu_30405 Em0022g318a
ortholog_3484 gene-HOLleu_30406 Em0022g703a
ortholog_3485 gene-HOLleu_30408 Em0022g285a
ortholog_3486 gene-HOLleu_30410 Em0022g693a
ortholog_3487 gene-HOLleu_30411 Em0022g88a
ortholog_3488 gene-HOLleu_30412 Em0019g995a
ortholog_3489 gene-HOLleu_30422 Em0001g153a
ortholog_3490 gene-HOLleu_30424 Em0001g154a
ortholog_3491 gene-HOLleu_30431 Em0022g665a
ortholog_3492 gene-HOLleu_30434 Em0022g658a
ortholog_3493 gene-HOLleu_30438 Em0022g739a
ortholog_3494 gene-HOLleu_30440 Em0022g339a
ortholog_3495 gene-HOLleu_30448 Em0019g76a
ortholog_3496 gene-HOLleu_30449 Em0447g8a
ortholog_3497 gene-HOLleu_30457 Em0022g357a
ortholog_3498 gene-HOLleu_30463 Em0022g538a
ortholog_3499 gene-HOLleu_30465 Em0022g172a
ortholog_3500 gene-HOLleu_30468 Em0022g330a
ortholog_3501 gene-HOLleu_30486 Em0022g72a
ortholog_3502 gene-HOLleu_30492 Em0011g4a
ortholog_3503 gene-HOLleu_30497 Em0022g441a
ortholog_3504 gene-HOLleu_30503 Em0022g742a
ortholog_3505 gene-HOLleu_30507 Em0022g197a
ortholog_3506 gene-HOLleu_30512 Em0015g419a
ortholog_3507 gene-HOLleu_30520 Em1329g1a
ortholog_3508 gene-HOLleu_30537 Em0004g756a
ortholog_3509 gene-HOLleu_30540 Em0022g418a
ortholog_3510 gene-HOLleu_30543 Em0022g350a
ortholog_3511 gene-HOLleu_30546 Em0022g307a
ortholog_3512 gene-HOLleu_30558 Em0022g16a
ortholog_3513 gene-HOLleu_30559 Em0012g171a
ortholog_3514 gene-HOLleu_30567 Em0006g1154a
ortholog_3515 gene-HOLleu_30585 Em0022g232a
ortholog_3516 gene-HOLleu_30591 Em0022g249a
ortholog_3517 gene-HOLleu_30592 Em0022g717a
ortholog_3518 gene-HOLleu_30598 Em0022g362a
ortholog_3519 gene-HOLleu_30600 Em0839g3a
ortholog_3520 gene-HOLleu_30604 Em0022g230a
ortholog_3521 gene-HOLleu_30621 Em0021g51a
ortholog_3522 gene-HOLleu_30627 Em0022g315a
ortholog_3523 gene-HOLleu_30630 Em0022g348a
ortholog_3524 gene-HOLleu_30643 Em0014g10a
ortholog_3525 gene-HOLleu_30644 Em0011g1027a
ortholog_3526 gene-HOLleu_30659 Em0018g1185a
ortholog_3527 gene-HOLleu_30660 Em0022g160a
ortholog_3528 gene-HOLleu_30669 Em0022g297a
ortholog_3529 gene-HOLleu_30673 Em0018g190a
ortholog_3530 gene-HOLleu_30675 Em0022g274a
ortholog_3531 gene-HOLleu_30684 Em0022g512a
ortholog_3532 gene-HOLleu_30689 Em0022g190a
ortholog_3533 gene-HOLleu_30691 Em0015g454a
ortholog_3534 gene-HOLleu_30693 Em0008g1108a
ortholog_3535 gene-HOLleu_30702 Em0022g219a
ortholog_3536 gene-HOLleu_30704 Em0004g1709a
ortholog_3537 gene-HOLleu_30710 Em0022g511a
ortholog_3538 gene-HOLleu_30745 Em0015g694a
ortholog_3539 gene-HOLleu_30746 Em0022g519a
ortholog_3540 gene-HOLleu_30747 Em0022g520a
ortholog_3541 gene-HOLleu_30748 Em0020g620a
ortholog_3542 gene-HOLleu_30751 Em0022g764a
ortholog_3543 gene-HOLleu_30765 Em0021g889a
ortholog_3544 gene-HOLleu_30767 Em0002g1063a
ortholog_3545 gene-HOLleu_30768 Em0014g183a
ortholog_3546 gene-HOLleu_30773 Em0022g234a
ortholog_3547 gene-HOLleu_30814 Em0007g214a
ortholog_3548 gene-HOLleu_30815 Em0022g258a
ortholog_3549 gene-HOLleu_30816 Em0022g257a
ortholog_3550 gene-HOLleu_30823 Em0011g987a
ortholog_3551 gene-HOLleu_30826 Em0022g222a
ortholog_3552 gene-HOLleu_30827 Em0022g207a
ortholog_3553 gene-HOLleu_30828 Em0022g35a
ortholog_3554 gene-HOLleu_30834 Em0022g191a
ortholog_3555 gene-HOLleu_30835 Em0013g23a
ortholog_3556 gene-HOLleu_30839 Em0013g734a
ortholog_3557 gene-HOLleu_30851 Em0022g370a
ortholog_3558 gene-HOLleu_30858 Em0020g1001a
ortholog_3559 gene-HOLleu_30873 Em0022g294a
ortholog_3560 gene-HOLleu_30875 Em0022g189a
ortholog_3561 gene-HOLleu_30876 Em0022g406a
ortholog_3562 gene-HOLleu_30882 Em0022g732a
ortholog_3563 gene-HOLleu_30886 Em0022g347a
ortholog_3564 gene-HOLleu_30896 Em0022g173a
ortholog_3565 gene-HOLleu_30922 Em0022g304a
ortholog_3566 gene-HOLleu_30923 Em0022g399a
ortholog_3567 gene-HOLleu_30928 Em0003g756a
ortholog_3568 gene-HOLleu_30930 Em0018g930a
ortholog_3569 gene-HOLleu_30931 Em0022g440a
ortholog_3570 gene-HOLleu_30934 Em0016g143a
ortholog_3571 gene-HOLleu_30936 Em0022g526a
ortholog_3572 gene-HOLleu_30944 Em0022g414a
ortholog_3573 gene-HOLleu_30960 Em0006g915a
ortholog_3574 gene-HOLleu_30961 Em0022g539a
ortholog_3575 gene-HOLleu_30964 Em0002g1697a
ortholog_3576 gene-HOLleu_30965 Em0022g412a
ortholog_3577 gene-HOLleu_30967 Em0005g1500a
ortholog_3578 gene-HOLleu_30968 Em0022g409a
ortholog_3579 gene-HOLleu_30974 Em0022g256a
ortholog_3580 gene-HOLleu_30977 Em0022g287a
ortholog_3581 gene-HOLleu_30978 Em0006g1151a
ortholog_3582 gene-HOLleu_30982 Em0022g510a
ortholog_3583 gene-HOLleu_30998 Em0022g157a
ortholog_3584 gene-HOLleu_31000 Em0022g333a
ortholog_3585 gene-HOLleu_31001 Em0022g334a
ortholog_3586 gene-HOLleu_31004 Em0015g1261a
ortholog_3587 gene-HOLleu_31011 Em0022g551a
ortholog_3588 gene-HOLleu_31014 Em0022g203a
ortholog_3589 gene-HOLleu_31021 Em0015g690a
ortholog_3590 gene-HOLleu_31030 Em0022g205a
ortholog_3591 gene-HOLleu_31032 Em0022g518a
ortholog_3592 gene-HOLleu_31036 Em0022g272a
ortholog_3593 gene-HOLleu_31043 Em0008g789a
ortholog_3594 gene-HOLleu_31063 Em0022g610a
ortholog_3595 gene-HOLleu_31069 Em0034g4a
ortholog_3596 gene-HOLleu_31075 Em0009g336a
ortholog_3597 gene-HOLleu_31077 Em0022g298a
ortholog_3598 gene-HOLleu_31086 Em0022g605a
ortholog_3599 gene-HOLleu_31095 Em0014g21a
ortholog_3600 gene-HOLleu_31108 Em0022g359a
ortholog_3601 gene-HOLleu_31118 Em0022g192a
ortholog_3602 gene-HOLleu_31121 Em0022g937a
ortholog_3603 gene-HOLleu_31143 Em0022g321a
ortholog_3604 gene-HOLleu_31144 Em0016g1090a
ortholog_3605 gene-HOLleu_31155 Em0010g250a
ortholog_3606 gene-HOLleu_31157 Em0024g267a
ortholog_3607 gene-HOLleu_31158 Em0022g209a
ortholog_3608 gene-HOLleu_31161 Em0022g29a
ortholog_3609 gene-HOLleu_31168 Em0022g432a
ortholog_3610 gene-HOLleu_31169 Em0022g692a
ortholog_3611 gene-HOLleu_31170 Em0022g557a
ortholog_3612 gene-HOLleu_31172 Em0022g721a
ortholog_3613 gene-HOLleu_31175 Em0022g215a
ortholog_3614 gene-HOLleu_31176 Em0022g225a
ortholog_3615 gene-HOLleu_31190 Em0001g723a
ortholog_3616 gene-HOLleu_31203 Em0324g4a
ortholog_3617 gene-HOLleu_31213 Em0023g501a
ortholog_3618 gene-HOLleu_31214 Em0023g369a
ortholog_3619 gene-HOLleu_31219 Em0023g470a
ortholog_3620 gene-HOLleu_31230 Em0023g819a
ortholog_3621 gene-HOLleu_31237 Em0023g607a
ortholog_3622 gene-HOLleu_31240 Em0006g1001a
ortholog_3623 gene-HOLleu_31242 Em0358g4a
ortholog_3624 gene-HOLleu_31283 Em0021g57a
ortholog_3625 gene-HOLleu_31285 Em0023g599a
ortholog_3626 gene-HOLleu_31306 Em0015g236a
ortholog_3627 gene-HOLleu_31321 Em0023g935a
ortholog_3628 gene-HOLleu_31327 Em0023g545a
ortholog_3629 gene-HOLleu_31336 Em0023g556a
ortholog_3630 gene-HOLleu_31337 Em0002g754a
ortholog_3631 gene-HOLleu_31351 Em0008g864a
ortholog_3632 gene-HOLleu_31357 Em0023g767a
ortholog_3633 gene-HOLleu_31364 Em0001g3673a
ortholog_3634 gene-HOLleu_31388 Em1219g1a
ortholog_3635 gene-HOLleu_31395 Em0023g375a
ortholog_3636 gene-HOLleu_31396 Em0001g3379a
ortholog_3637 gene-HOLleu_31399 Em0032g10a
ortholog_3638 gene-HOLleu_31417 Em0001g3569a
ortholog_3639 gene-HOLleu_31424 Em0004g1361a
ortholog_3640 gene-HOLleu_31426 Em0016g21a
ortholog_3641 gene-HOLleu_31451 Em0019g1033a
ortholog_3642 gene-HOLleu_31452 Em0011g79a
ortholog_3643 gene-HOLleu_31453 Em0019g663a
ortholog_3644 gene-HOLleu_31485 Em0023g520a
ortholog_3645 gene-HOLleu_31499 Em0016g115a
ortholog_3646 gene-HOLleu_31516 Em0020g818a
ortholog_3647 gene-HOLleu_31544 Em0017g218a
ortholog_3648 gene-HOLleu_31548 Em0023g372a
ortholog_3649 gene-HOLleu_31549 Em0008g370a
ortholog_3650 gene-HOLleu_31552 Em0023g483a
ortholog_3651 gene-HOLleu_31566 Em0023g762a
ortholog_3652 gene-HOLleu_31570 Em0023g467a
ortholog_3653 gene-HOLleu_31574 Em0395g11a
ortholog_3654 gene-HOLleu_31577 Em0023g659a
ortholog_3655 gene-HOLleu_31585 Em0023g677a
