ortholog_1 Parliv_PL00053 gene-HOLleu_28958
ortholog_5180 Parliv_PL22462 gene-HOLleu_02190
ortholog_5181 Parliv_PL23367 gene-HOLleu_04333
ortholog_5182 Parliv_PL21451 gene-HOLleu_02071
ortholog_5183 Parliv_PL22842 gene-HOLleu_02017
ortholog_5184 Parliv_PL22117 gene-HOLleu_15617
ortholog_5185 Parliv_PL23200 gene-HOLleu_02626
ortholog_5186 Parliv_PL23187 gene-HOLleu_00152
ortholog_5187 Parliv_PL22017 gene-HOLleu_01837
ortholog_5188 Parliv_PL21498 gene-HOLleu_00742
ortholog_5189 Parliv_PL23074 gene-HOLleu_02357
ortholog_5190 Parliv_PL22925 gene-HOLleu_00319
ortholog_5191 Parliv_PL21434 gene-HOLleu_02477
ortholog_5192 Parliv_PL22262 gene-HOLleu_02577
ortholog_5193 Parliv_PL22950 gene-HOLleu_38165
ortholog_5194 Parliv_PL23606 gene-HOLleu_38164
ortholog_5195 Parliv_PL23473 gene-HOLleu_38163
ortholog_5196 Parliv_PL22938 gene-HOLleu_37156
ortholog_5197 Parliv_PL21814 gene-HOLleu_37177
ortholog_5198 Parliv_PL22041 gene-HOLleu_37333
ortholog_5199 Parliv_PL23516 gene-HOLleu_37904
ortholog_5200 Parliv_PL22825 gene-HOLleu_37469
ortholog_5201 Parliv_PL22558 gene-HOLleu_37567
ortholog_5202 Parliv_PL23162 gene-HOLleu_38151
ortholog_5203 Parliv_PL23090 gene-HOLleu_38012
ortholog_5204 Parliv_PL21399 gene-HOLleu_38010
ortholog_5205 Parliv_PL22603 gene-HOLleu_38050
ortholog_5206 Parliv_PL22823 gene-HOLleu_17090
ortholog_5207 Parliv_PL23281 gene-HOLleu_36649
ortholog_5208 Parliv_PL23315 gene-HOLleu_38103
ortholog_5209 Parliv_PL23284 gene-HOLleu_37209
ortholog_5210 Parliv_PL21590 gene-HOLleu_37210
ortholog_5211 Parliv_PL22020 gene-HOLleu_37203
ortholog_5212 Parliv_PL22743 gene-HOLleu_37821
ortholog_5213 Parliv_PL21397 gene-HOLleu_07810
ortholog_5214 Parliv_PL22487 gene-HOLleu_37178
ortholog_5215 Parliv_PL23143 gene-HOLleu_37331
ortholog_5216 Parliv_PL21850 gene-HOLleu_37543
ortholog_5217 Parliv_PL22311 gene-HOLleu_38008
ortholog_5218 Parliv_PL23273 gene-HOLleu_37738
ortholog_5219 Parliv_PL23016 gene-HOLleu_28061
ortholog_5220 Parliv_PL21746 gene-HOLleu_37828
ortholog_5221 Parliv_PL22135 gene-HOLleu_37648
ortholog_5222 Parliv_PL22652 gene-HOLleu_01611
ortholog_5223 Parliv_PL22374 gene-HOLleu_17402
ortholog_5224 Parliv_PL22817 gene-HOLleu_03564
ortholog_5225 Parliv_PL22588 gene-HOLleu_05852
ortholog_5226 Parliv_PL23095 gene-HOLleu_02248
ortholog_5227 Parliv_PL22285 gene-HOLleu_03816
ortholog_5228 Parliv_PL23019 gene-HOLleu_02165
ortholog_5229 Parliv_PL23579 gene-HOLleu_02163
ortholog_5230 Parliv_PL21467 gene-HOLleu_02730
ortholog_5231 Parliv_PL22646 gene-HOLleu_01385
ortholog_5232 Parliv_PL22666 gene-HOLleu_04156
ortholog_5233 Parliv_PL22606 gene-HOLleu_04116
ortholog_5234 Parliv_PL21314 gene-HOLleu_04470
ortholog_5235 Parliv_PL22635 gene-HOLleu_02947
ortholog_5236 Parliv_PL21591 gene-HOLleu_04472
ortholog_5237 Parliv_PL21971 gene-HOLleu_02282
ortholog_5238 Parliv_PL21379 gene-HOLleu_03560
ortholog_5239 Parliv_PL22718 gene-HOLleu_45004
ortholog_5240 Parliv_PL21647 gene-HOLleu_02911
ortholog_5241 Parliv_PL22928 gene-HOLleu_04313
ortholog_5242 Parliv_PL23301 gene-HOLleu_32874
ortholog_5243 Parliv_PL21952 gene-HOLleu_37509
ortholog_5244 Parliv_PL22716 gene-HOLleu_25938
ortholog_5245 Parliv_PL22869 gene-HOLleu_38127
ortholog_5246 Parliv_PL22477 gene-HOLleu_38128
ortholog_5247 Parliv_PL22583 gene-HOLleu_37833
ortholog_5248 Parliv_PL21758 gene-HOLleu_15324
ortholog_5249 Parliv_PL22642 gene-HOLleu_15325
ortholog_5250 Parliv_PL22197 gene-HOLleu_21527
ortholog_5251 Parliv_PL23063 gene-HOLleu_26881
ortholog_5252 Parliv_PL23083 gene-HOLleu_37742
ortholog_5253 Parliv_PL21663 gene-HOLleu_37740
ortholog_5254 Parliv_PL21605 gene-HOLleu_37709
ortholog_5255 Parliv_PL23359 gene-HOLleu_37710
ortholog_5256 Parliv_PL21809 gene-HOLleu_03461
ortholog_5257 Parliv_PL22986 gene-HOLleu_02695
ortholog_5258 Parliv_PL22564 gene-HOLleu_00318
ortholog_5259 Parliv_PL23025 gene-HOLleu_37903
ortholog_5260 Parliv_PL22655 gene-HOLleu_38152
ortholog_5261 Parliv_PL22173 gene-HOLleu_37399
ortholog_5262 Parliv_PL21398 gene-HOLleu_37400
ortholog_5263 Parliv_PL23543 gene-HOLleu_37905
ortholog_5264 Parliv_PL21560 gene-HOLleu_37605
ortholog_5265 Parliv_PL21781 gene-HOLleu_38213
ortholog_5266 Parliv_PL22284 gene-HOLleu_37817
ortholog_5267 Parliv_PL21868 gene-HOLleu_37814
ortholog_5268 Parliv_PL21725 gene-HOLleu_37179
ortholog_5269 Parliv_PL21509 gene-HOLleu_37884
ortholog_5270 Parliv_PL22275 gene-HOLleu_38278
ortholog_5271 Parliv_PL21436 gene-HOLleu_37763
ortholog_5272 Parliv_PL22770 gene-HOLleu_38033
ortholog_5273 Parliv_PL21824 gene-HOLleu_37712
ortholog_5274 Parliv_PL21537 gene-HOLleu_37174
ortholog_5275 Parliv_PL22732 gene-HOLleu_37925
ortholog_5276 Parliv_PL23455 gene-HOLleu_33167
ortholog_5277 Parliv_PL22101 gene-HOLleu_37645
ortholog_5278 Parliv_PL21764 gene-HOLleu_37529
ortholog_5279 Parliv_PL22590 gene-HOLleu_37528
ortholog_5280 Parliv_PL21970 gene-HOLleu_38275
ortholog_5281 Parliv_PL22957 gene-HOLleu_37914
ortholog_5282 Parliv_PL21959 gene-HOLleu_37912
ortholog_5283 Parliv_PL23514 gene-HOLleu_37295
ortholog_5284 Parliv_PL21803 gene-HOLleu_37413
ortholog_5285 Parliv_PL23142 gene-HOLleu_37628
ortholog_5286 Parliv_PL22884 gene-HOLleu_37986
ortholog_5287 Parliv_PL22321 gene-HOLleu_37985
ortholog_5288 Parliv_PL22513 gene-HOLleu_37984
ortholog_5289 Parliv_PL21533 gene-HOLleu_37955
ortholog_5290 Parliv_PL23038 gene-HOLleu_37840
ortholog_5291 Parliv_PL23155 gene-HOLleu_38054
ortholog_5292 Parliv_PL23336 gene-HOLleu_37981
ortholog_5293 Parliv_PL23194 gene-HOLleu_37939
ortholog_5294 Parliv_PL21310 gene-HOLleu_37739
ortholog_5295 Parliv_PL21368 gene-HOLleu_37220
ortholog_5296 Parliv_PL22994 gene-HOLleu_15499
ortholog_5297 Parliv_PL22230 gene-HOLleu_37950
ortholog_5298 Parliv_PL21794 gene-HOLleu_24569
ortholog_5299 Parliv_PL21916 gene-HOLleu_37243
ortholog_5300 Parliv_PL22924 gene-HOLleu_37259
ortholog_5301 Parliv_PL22575 gene-HOLleu_37635
ortholog_5302 Parliv_PL22432 gene-HOLleu_25996
ortholog_5303 Parliv_PL22433 gene-HOLleu_37649
ortholog_5304 Parliv_PL22598 gene-HOLleu_37612
ortholog_5305 Parliv_PL22467 gene-HOLleu_38177
ortholog_5306 Parliv_PL22849 gene-HOLleu_01800
ortholog_5307 Parliv_PL22445 gene-HOLleu_44929
ortholog_5308 Parliv_PL22160 gene-HOLleu_20328
ortholog_5309 Parliv_PL21744 gene-HOLleu_02013
ortholog_5310 Parliv_PL22712 gene-HOLleu_02011
ortholog_5311 Parliv_PL23538 gene-HOLleu_03561
ortholog_5312 Parliv_PL22899 gene-HOLleu_03672
ortholog_5313 Parliv_PL22877 gene-HOLleu_01426
ortholog_5314 Parliv_PL22672 gene-HOLleu_01437
ortholog_5315 Parliv_PL23413 gene-HOLleu_02246
ortholog_5316 Parliv_PL23139 gene-HOLleu_03460
ortholog_5317 Parliv_PL23312 gene-HOLleu_00084
ortholog_5318 Parliv_PL22974 gene-HOLleu_04378
ortholog_5319 Parliv_PL22131 gene-HOLleu_04460
ortholog_5320 Parliv_PL21879 gene-HOLleu_04341
ortholog_5321 Parliv_PL21393 gene-HOLleu_04576
ortholog_5322 Parliv_PL22264 gene-HOLleu_01382
ortholog_5323 Parliv_PL21776 gene-HOLleu_02621
ortholog_5324 Parliv_PL22788 gene-HOLleu_02848
ortholog_5325 Parliv_PL22528 gene-HOLleu_00081
ortholog_5326 Parliv_PL23132 gene-HOLleu_00082
ortholog_5327 Parliv_PL22100 gene-HOLleu_02688
ortholog_5328 Parliv_PL23501 gene-HOLleu_02690
ortholog_5329 Parliv_PL23225 gene-HOLleu_02691
ortholog_5330 Parliv_PL23094 gene-HOLleu_22362
ortholog_5331 Parliv_PL21789 gene-HOLleu_03626
ortholog_5332 Parliv_PL23199 gene-HOLleu_02478
ortholog_5333 Parliv_PL23507 gene-HOLleu_02479
ortholog_5334 Parliv_PL23435 gene-HOLleu_02243
ortholog_5335 Parliv_PL22570 gene-HOLleu_02611
ortholog_5336 Parliv_PL23168 gene-HOLleu_04009
ortholog_5337 Parliv_PL22072 gene-HOLleu_02655
ortholog_5338 Parliv_PL22753 gene-HOLleu_01756
ortholog_5339 Parliv_PL22090 gene-HOLleu_00379
ortholog_5340 Parliv_PL23425 gene-HOLleu_01754
ortholog_5341 Parliv_PL22051 gene-HOLleu_00511
ortholog_5342 Parliv_PL22804 gene-HOLleu_39416
ortholog_5343 Parliv_PL21831 gene-HOLleu_00018
ortholog_5344 Parliv_PL23643 gene-HOLleu_01062
ortholog_5345 Parliv_PL21763 gene-HOLleu_01069
ortholog_5346 Parliv_PL21947 gene-HOLleu_37557
ortholog_5347 Parliv_PL23411 gene-HOLleu_37213
ortholog_5348 Parliv_PL23464 gene-HOLleu_38058
ortholog_5349 Parliv_PL22365 gene-HOLleu_03183
ortholog_5350 Parliv_PL22212 gene-HOLleu_04476
ortholog_5351 Parliv_PL21443 gene-HOLleu_04473
ortholog_5352 Parliv_PL22430 gene-HOLleu_04525
ortholog_5353 Parliv_PL21680 gene-HOLleu_37702
ortholog_5354 Parliv_PL22542 gene-HOLleu_03955
ortholog_5355 Parliv_PL23097 gene-HOLleu_21104
ortholog_5356 Parliv_PL22104 gene-HOLleu_04079
ortholog_5357 Parliv_PL21349 gene-HOLleu_04073
ortholog_5358 Parliv_PL23295 gene-HOLleu_00148
ortholog_5359 Parliv_PL23626 gene-HOLleu_29208
ortholog_5360 Parliv_PL23303 gene-HOLleu_37526
ortholog_5361 Parliv_PL21375 gene-HOLleu_37616
ortholog_5362 Parliv_PL21935 gene-HOLleu_01825
ortholog_5363 Parliv_PL21920 gene-HOLleu_40054
ortholog_5364 Parliv_PL22872 gene-HOLleu_37438
ortholog_5365 Parliv_PL23202 gene-HOLleu_00143
ortholog_5366 Parliv_PL21432 gene-HOLleu_45104
ortholog_5367 Parliv_PL22913 gene-HOLleu_26013
ortholog_5368 Parliv_PL23210 gene-HOLleu_26010
ortholog_5369 Parliv_PL23614 gene-HOLleu_37328
ortholog_5370 Parliv_PL21394 gene-HOLleu_15877
ortholog_5371 Parliv_PL23404 gene-HOLleu_37558
ortholog_5372 Parliv_PL22306 gene-HOLleu_37459
ortholog_5373 Parliv_PL22959 gene-HOLleu_01516
ortholog_5374 Parliv_PL23171 gene-HOLleu_37630
ortholog_5375 Parliv_PL22277 gene-HOLleu_37357
ortholog_5376 Parliv_PL22955 gene-HOLleu_37150
ortholog_5377 Parliv_PL23260 gene-HOLleu_06959
ortholog_5378 Parliv_PL22187 gene-HOLleu_37572
ortholog_5379 Parliv_PL22695 gene-HOLleu_37568
ortholog_5380 Parliv_PL21774 gene-HOLleu_37898
ortholog_5381 Parliv_PL21567 gene-HOLleu_37839
ortholog_5382 Parliv_PL23123 gene-HOLleu_15495
ortholog_5383 Parliv_PL21426 gene-HOLleu_37638
ortholog_5384 Parliv_PL22110 gene-HOLleu_38032
ortholog_5385 Parliv_PL22289 gene-HOLleu_35076
ortholog_5386 Parliv_PL23674 gene-HOLleu_15581
ortholog_5387 Parliv_PL23682 gene-HOLleu_06881
ortholog_5388 Parliv_PL23703 gene-HOLleu_24762
ortholog_5389 Parliv_PL23712 gene-HOLleu_20056
ortholog_5390 Parliv_PL23720 gene-HOLleu_25270
ortholog_5391 Parliv_PL23737 gene-HOLleu_23113
ortholog_5392 Parliv_PL23748 gene-HOLleu_08007
ortholog_5393 Parliv_PL24572 gene-HOLleu_09098
ortholog_5394 Parliv_PL24334 gene-HOLleu_28993
ortholog_5395 Parliv_PL25076 gene-HOLleu_28070
ortholog_5396 Parliv_PL25040 gene-HOLleu_26922
ortholog_5397 Parliv_PL24869 gene-HOLleu_40872
ortholog_5398 Parliv_PL24434 gene-HOLleu_27177
ortholog_5399 Parliv_PL24907 gene-HOLleu_27043
ortholog_5400 Parliv_PL24129 gene-HOLleu_27017
ortholog_5401 Parliv_PL24172 gene-HOLleu_27299
ortholog_5402 Parliv_PL24887 gene-HOLleu_26490
ortholog_5403 Parliv_PL24490 gene-HOLleu_39844
ortholog_5404 Parliv_PL24944 gene-HOLleu_12951
ortholog_5405 Parliv_PL24494 gene-HOLleu_27699
ortholog_5406 Parliv_PL25080 gene-HOLleu_27738
ortholog_5407 Parliv_PL24891 gene-HOLleu_27737
ortholog_5408 Parliv_PL24973 gene-HOLleu_27783
ortholog_5409 Parliv_PL24395 gene-HOLleu_27844
ortholog_5410 Parliv_PL24296 gene-HOLleu_27518
ortholog_5411 Parliv_PL24469 gene-HOLleu_30798
ortholog_5412 Parliv_PL24444 gene-HOLleu_27011
ortholog_5413 Parliv_PL24387 gene-HOLleu_27025
ortholog_5414 Parliv_PL24764 gene-HOLleu_26878
ortholog_5415 Parliv_PL24037 gene-HOLleu_27655
ortholog_5416 Parliv_PL24969 gene-HOLleu_27338
ortholog_5417 Parliv_PL24094 gene-HOLleu_27511
ortholog_5418 Parliv_PL24066 gene-HOLleu_27269
ortholog_5419 Parliv_PL23875 gene-HOLleu_05620
ortholog_5420 Parliv_PL25200 gene-HOLleu_02057
ortholog_5421 Parliv_PL23874 gene-HOLleu_21770
ortholog_5422 Parliv_PL24681 gene-HOLleu_27544
ortholog_5423 Parliv_PL24631 gene-HOLleu_26870
ortholog_5424 Parliv_PL24487 gene-HOLleu_26872
ortholog_5425 Parliv_PL24682 gene-HOLleu_26873
ortholog_5426 Parliv_PL24955 gene-HOLleu_10706
ortholog_5427 Parliv_PL24860 gene-HOLleu_05511
ortholog_5428 Parliv_PL25056 gene-HOLleu_13143
ortholog_5429 Parliv_PL24458 gene-HOLleu_27766
ortholog_5430 Parliv_PL24788 gene-HOLleu_27764
ortholog_5431 Parliv_PL24011 gene-HOLleu_27761
ortholog_5432 Parliv_PL25152 gene-HOLleu_27361
ortholog_5433 Parliv_PL24688 gene-HOLleu_27362
ortholog_5434 Parliv_PL24087 gene-HOLleu_27363
ortholog_5435 Parliv_PL24997 gene-HOLleu_27365
ortholog_5436 Parliv_PL24814 gene-HOLleu_27829
ortholog_5437 Parliv_PL24904 gene-HOLleu_27831
ortholog_5438 Parliv_PL23935 gene-HOLleu_27570
ortholog_5439 Parliv_PL24278 gene-HOLleu_27614
ortholog_5440 Parliv_PL24964 gene-HOLleu_27894
ortholog_5441 Parliv_PL25057 gene-HOLleu_27896
ortholog_5442 Parliv_PL24057 gene-HOLleu_26986
ortholog_5443 Parliv_PL24240 gene-HOLleu_15972
ortholog_5444 Parliv_PL24759 gene-HOLleu_26618
ortholog_5445 Parliv_PL24128 gene-HOLleu_27611
ortholog_5446 Parliv_PL25083 gene-HOLleu_26614
ortholog_5447 Parliv_PL23856 gene-HOLleu_27923
ortholog_5448 Parliv_PL24671 gene-HOLleu_30412
ortholog_5449 Parliv_PL24554 gene-HOLleu_27646
ortholog_5450 Parliv_PL23964 gene-HOLleu_27599
ortholog_5451 Parliv_PL24591 gene-HOLleu_27289
ortholog_5452 Parliv_PL24791 gene-HOLleu_27667
ortholog_5453 Parliv_PL24364 gene-HOLleu_27805
ortholog_5454 Parliv_PL24199 gene-HOLleu_27804
ortholog_5455 Parliv_PL24565 gene-HOLleu_37148
ortholog_5456 Parliv_PL24090 gene-HOLleu_28003
ortholog_5457 Parliv_PL24150 gene-HOLleu_27174
ortholog_5458 Parliv_PL24253 gene-HOLleu_27718
ortholog_5459 Parliv_PL24365 gene-HOLleu_27681
ortholog_5460 Parliv_PL23842 gene-HOLleu_26851
ortholog_5461 Parliv_PL24035 gene-HOLleu_34414
ortholog_5462 Parliv_PL24138 gene-HOLleu_27047
ortholog_5463 Parliv_PL24918 gene-HOLleu_26708
ortholog_5464 Parliv_PL24541 gene-HOLleu_27618
ortholog_5465 Parliv_PL25098 gene-HOLleu_26491
ortholog_5466 Parliv_PL24109 gene-HOLleu_27821
ortholog_5467 Parliv_PL24020 gene-HOLleu_27276
ortholog_5468 Parliv_PL24004 gene-HOLleu_26863
ortholog_5469 Parliv_PL24801 gene-HOLleu_26862
ortholog_5470 Parliv_PL24778 gene-HOLleu_26526
ortholog_5471 Parliv_PL24360 gene-HOLleu_28058
ortholog_5472 Parliv_PL24708 gene-HOLleu_44609
ortholog_5473 Parliv_PL24792 gene-HOLleu_44360
ortholog_5474 Parliv_PL24412 gene-HOLleu_27857
ortholog_5475 Parliv_PL24651 gene-HOLleu_27856
ortholog_5476 Parliv_PL23907 gene-HOLleu_27332
ortholog_5477 Parliv_PL24252 gene-HOLleu_34161
ortholog_5478 Parliv_PL24838 gene-HOLleu_27400
ortholog_5479 Parliv_PL24345 gene-HOLleu_39952
ortholog_5480 Parliv_PL24127 gene-HOLleu_27833
ortholog_5481 Parliv_PL25175 gene-HOLleu_27360
ortholog_5482 Parliv_PL24954 gene-HOLleu_27565
ortholog_5483 Parliv_PL25037 gene-HOLleu_27336
ortholog_5484 Parliv_PL24981 gene-HOLleu_27564
ortholog_5485 Parliv_PL23958 gene-HOLleu_03577
ortholog_5486 Parliv_PL24413 gene-HOLleu_27164
ortholog_5487 Parliv_PL25201 gene-HOLleu_27366
ortholog_5488 Parliv_PL24715 gene-HOLleu_31560
ortholog_5489 Parliv_PL23915 gene-HOLleu_27863
ortholog_5490 Parliv_PL24248 gene-HOLleu_26943
ortholog_5491 Parliv_PL24284 gene-HOLleu_27639
ortholog_5492 Parliv_PL24779 gene-HOLleu_07700
ortholog_5493 Parliv_PL24886 gene-HOLleu_27807
ortholog_5494 Parliv_PL24265 gene-HOLleu_27407
ortholog_5495 Parliv_PL24889 gene-HOLleu_26699
ortholog_5496 Parliv_PL25061 gene-HOLleu_27408
ortholog_5497 Parliv_PL24013 gene-HOLleu_26968
ortholog_5498 Parliv_PL24532 gene-HOLleu_37412
ortholog_5499 Parliv_PL24234 gene-HOLleu_09016
ortholog_5500 Parliv_PL24457 gene-HOLleu_27877
ortholog_5501 Parliv_PL24646 gene-HOLleu_27886
ortholog_5502 Parliv_PL24991 gene-HOLleu_26877
ortholog_5503 Parliv_PL24341 gene-HOLleu_26963
ortholog_5504 Parliv_PL24114 gene-HOLleu_06914
ortholog_5505 Parliv_PL24194 gene-HOLleu_27144
ortholog_5506 Parliv_PL24189 gene-HOLleu_26944
ortholog_5507 Parliv_PL23903 gene-HOLleu_26534
ortholog_5508 Parliv_PL24479 gene-HOLleu_12702
ortholog_5509 Parliv_PL24082 gene-HOLleu_26884
ortholog_5510 Parliv_PL24921 gene-HOLleu_26883
ortholog_5511 Parliv_PL24562 gene-HOLleu_26956
ortholog_5512 Parliv_PL24003 gene-HOLleu_27925
ortholog_5513 Parliv_PL25146 gene-HOLleu_26520
ortholog_5514 Parliv_PL24452 gene-HOLleu_01425
ortholog_5515 Parliv_PL23782 gene-HOLleu_26867
ortholog_5516 Parliv_PL24699 gene-HOLleu_15835
ortholog_5517 Parliv_PL24092 gene-HOLleu_27340
ortholog_5518 Parliv_PL23787 gene-HOLleu_27339
ortholog_5519 Parliv_PL23783 gene-HOLleu_27713
ortholog_5520 Parliv_PL24908 gene-HOLleu_26658
ortholog_5521 Parliv_PL24475 gene-HOLleu_26866
ortholog_5522 Parliv_PL24155 gene-HOLleu_26865
ortholog_5523 Parliv_PL23883 gene-HOLleu_27241
ortholog_5524 Parliv_PL24610 gene-HOLleu_27122
ortholog_5525 Parliv_PL24829 gene-HOLleu_27842
ortholog_5526 Parliv_PL24231 gene-HOLleu_28890
ortholog_5527 Parliv_PL25222 gene-HOLleu_26501
ortholog_5528 Parliv_PL24398 gene-HOLleu_27270
ortholog_5529 Parliv_PL24326 gene-HOLleu_27612
ortholog_5530 Parliv_PL24190 gene-HOLleu_27333
ortholog_5531 Parliv_PL24756 gene-HOLleu_27571
ortholog_5532 Parliv_PL24629 gene-HOLleu_26578
ortholog_5533 Parliv_PL23785 gene-HOLleu_27298
ortholog_5534 Parliv_PL24289 gene-HOLleu_26390
ortholog_5535 Parliv_PL24409 gene-HOLleu_26886
ortholog_5536 Parliv_PL25174 gene-HOLleu_26885
ortholog_5537 Parliv_PL25090 gene-HOLleu_27050
ortholog_5538 Parliv_PL24455 gene-HOLleu_26576
ortholog_5539 Parliv_PL24357 gene-HOLleu_28068
ortholog_5540 Parliv_PL24182 gene-HOLleu_26850
ortholog_5541 Parliv_PL25118 gene-HOLleu_27124
ortholog_5542 Parliv_PL24745 gene-HOLleu_27123
ortholog_5543 Parliv_PL24054 gene-HOLleu_27121
ortholog_5544 Parliv_PL25231 gene-HOLleu_03239
ortholog_5545 Parliv_PL23970 gene-HOLleu_27937
ortholog_5546 Parliv_PL23827 gene-HOLleu_28067
ortholog_5547 Parliv_PL23825 gene-HOLleu_27820
ortholog_5548 Parliv_PL24117 gene-HOLleu_27549
ortholog_5549 Parliv_PL24342 gene-HOLleu_27390
ortholog_5550 Parliv_PL23866 gene-HOLleu_27268
ortholog_5551 Parliv_PL24799 gene-HOLleu_28019
ortholog_5552 Parliv_PL24928 gene-HOLleu_27754
ortholog_5553 Parliv_PL25124 gene-HOLleu_27543
ortholog_5554 Parliv_PL24669 gene-HOLleu_27546
ortholog_5555 Parliv_PL24668 gene-HOLleu_27282
ortholog_5556 Parliv_PL25225 gene-HOLleu_27983
ortholog_5557 Parliv_PL24175 gene-HOLleu_27621
ortholog_5558 Parliv_PL24726 gene-HOLleu_27989
ortholog_5559 Parliv_PL24498 gene-HOLleu_27539
ortholog_5560 Parliv_PL24401 gene-HOLleu_25059
ortholog_5561 Parliv_PL24388 gene-HOLleu_29202
ortholog_5562 Parliv_PL24534 gene-HOLleu_18274
ortholog_5563 Parliv_PL25018 gene-HOLleu_16373
ortholog_5564 Parliv_PL23980 gene-HOLleu_42112
ortholog_5565 Parliv_PL24361 gene-HOLleu_29594
ortholog_5566 Parliv_PL24698 gene-HOLleu_27317
ortholog_5567 Parliv_PL24041 gene-HOLleu_27168
ortholog_5568 Parliv_PL24732 gene-HOLleu_27169
ortholog_5569 Parliv_PL24074 gene-HOLleu_27173
ortholog_5570 Parliv_PL23910 gene-HOLleu_27280
ortholog_5571 Parliv_PL24085 gene-HOLleu_27281
ortholog_5572 Parliv_PL24476 gene-HOLleu_26488
ortholog_5573 Parliv_PL24143 gene-HOLleu_26487
ortholog_5574 Parliv_PL25141 gene-HOLleu_27578
ortholog_5575 Parliv_PL24350 gene-HOLleu_26874
ortholog_5576 Parliv_PL24870 gene-HOLleu_26923
ortholog_5577 Parliv_PL24145 gene-HOLleu_10255
ortholog_5578 Parliv_PL25120 gene-HOLleu_26486
ortholog_5579 Parliv_PL24052 gene-HOLleu_26864
ortholog_5580 Parliv_PL24301 gene-HOLleu_27500
ortholog_5581 Parliv_PL23886 gene-HOLleu_27310
ortholog_5582 Parliv_PL24627 gene-HOLleu_27062
ortholog_5583 Parliv_PL24183 gene-HOLleu_27189
ortholog_5584 Parliv_PL25055 gene-HOLleu_27190
ortholog_5585 Parliv_PL23944 gene-HOLleu_27068
ortholog_5586 Parliv_PL24619 gene-HOLleu_26391
ortholog_5587 Parliv_PL25104 gene-HOLleu_27071
ortholog_5588 Parliv_PL23813 gene-HOLleu_30333
ortholog_5589 Parliv_PL25028 gene-HOLleu_27939
ortholog_5590 Parliv_PL25207 gene-HOLleu_27991
ortholog_5591 Parliv_PL23786 gene-HOLleu_26698
ortholog_5592 Parliv_PL24839 gene-HOLleu_27824
ortholog_5593 Parliv_PL24192 gene-HOLleu_27424
ortholog_5594 Parliv_PL23925 gene-HOLleu_27561
ortholog_5595 Parliv_PL23941 gene-HOLleu_27547
ortholog_5596 Parliv_PL24259 gene-HOLleu_27757
ortholog_5597 Parliv_PL24731 gene-HOLleu_27789
ortholog_5598 Parliv_PL24378 gene-HOLleu_13531
ortholog_5599 Parliv_PL24936 gene-HOLleu_27640
ortholog_5600 Parliv_PL24979 gene-HOLleu_27567
ortholog_5601 Parliv_PL25155 gene-HOLleu_27566
ortholog_5602 Parliv_PL24663 gene-HOLleu_26896
ortholog_5603 Parliv_PL24273 gene-HOLleu_44207
ortholog_5604 Parliv_PL25035 gene-HOLleu_26523
ortholog_5605 Parliv_PL23992 gene-HOLleu_26506
ortholog_5606 Parliv_PL24581 gene-HOLleu_44228
ortholog_5607 Parliv_PL23830 gene-HOLleu_27133
ortholog_5608 Parliv_PL23991 gene-HOLleu_27993
ortholog_5609 Parliv_PL24725 gene-HOLleu_27058
ortholog_5610 Parliv_PL24076 gene-HOLleu_27967
ortholog_5611 Parliv_PL24586 gene-HOLleu_26655
ortholog_5612 Parliv_PL24709 gene-HOLleu_27371
ortholog_5613 Parliv_PL25138 gene-HOLleu_27372
ortholog_5614 Parliv_PL24223 gene-HOLleu_27968
ortholog_5615 Parliv_PL24987 gene-HOLleu_27965
ortholog_5616 Parliv_PL25134 gene-HOLleu_33044
ortholog_5617 Parliv_PL23972 gene-HOLleu_26651
ortholog_5618 Parliv_PL25078 gene-HOLleu_27375
ortholog_5619 Parliv_PL25135 gene-HOLleu_26975
ortholog_5620 Parliv_PL24438 gene-HOLleu_27260
ortholog_5621 Parliv_PL24425 gene-HOLleu_27924
ortholog_5622 Parliv_PL24700 gene-HOLleu_26549
ortholog_5623 Parliv_PL23994 gene-HOLleu_26546
ortholog_5624 Parliv_PL24098 gene-HOLleu_27119
ortholog_5625 Parliv_PL24707 gene-HOLleu_27120
ortholog_5626 Parliv_PL25161 gene-HOLleu_26529
ortholog_5627 Parliv_PL24620 gene-HOLleu_27941
ortholog_5628 Parliv_PL24858 gene-HOLleu_27905
ortholog_5629 Parliv_PL25205 gene-HOLleu_27185
ortholog_5630 Parliv_PL23962 gene-HOLleu_27847
ortholog_5631 Parliv_PL24961 gene-HOLleu_27288
ortholog_5632 Parliv_PL23999 gene-HOLleu_26913
ortholog_5633 Parliv_PL23884 gene-HOLleu_26919
ortholog_5634 Parliv_PL24115 gene-HOLleu_27851
ortholog_5635 Parliv_PL24436 gene-HOLleu_27088
ortholog_5636 Parliv_PL24752 gene-HOLleu_28021
ortholog_5637 Parliv_PL24770 gene-HOLleu_28020
ortholog_5638 Parliv_PL25099 gene-HOLleu_27930
ortholog_5639 Parliv_PL25116 gene-HOLleu_27272
ortholog_5640 Parliv_PL24830 gene-HOLleu_27042
ortholog_5641 Parliv_PL25227 gene-HOLleu_26550
ortholog_5642 Parliv_PL24448 gene-HOLleu_27977
ortholog_5643 Parliv_PL24126 gene-HOLleu_27730
ortholog_5644 Parliv_PL25130 gene-HOLleu_26970
