ortholog_1 g320 BL22201
ortholog_5025 g126842 BL23122
ortholog_5026 g126934 BL14878
ortholog_5027 g127155 BL26728
ortholog_5028 g127235 BL01878
ortholog_5029 g127257 BL05414
ortholog_5030 g127272 BL13786
ortholog_5031 g127494 BL18424
ortholog_5032 g127512 BL18061
ortholog_5033 g127529 BL26417
ortholog_5034 g127538 BL18494
ortholog_5035 g127603 BL26940
ortholog_5036 g127605 BL27017
ortholog_5037 g127655 BL11973
ortholog_5038 g127691 BL21264
ortholog_5039 g127696 BL18407
ortholog_5040 g127705 BL01871
ortholog_5041 g127715 BL18303
ortholog_5042 g127717 BL07436
ortholog_5043 g127718 BL26887
ortholog_5044 g127735 BL21266
ortholog_5045 g127739 BL04607
ortholog_5046 g127741 BL27000
ortholog_5047 g127743 BL03151
ortholog_5048 g127756 BL18251
ortholog_5049 g127760 BL18252
ortholog_5050 g127764 BL21810
ortholog_5051 g127766 BL21808
ortholog_5052 g127768 BL26977
ortholog_5053 g127769 BL20110
ortholog_5054 g127775 BL23665
ortholog_5055 g127799 BL18069
ortholog_5056 g127809 BL27399
ortholog_5057 g127825 BL18168
ortholog_5058 g127889 BL03248
ortholog_5059 g127906 BL26964
ortholog_5060 g127924 BL17556
ortholog_5061 g127933 BL12721
ortholog_5062 g127978 BL27069
ortholog_5063 g128006 BL07371
ortholog_5064 g128013 BL08532
ortholog_5065 g128018 BL18529
ortholog_5066 g128020 BL18527
ortholog_5067 g128051 BL18511
ortholog_5068 g128053 BL26044
ortholog_5069 g128066 BL21238
ortholog_5070 g128154 BL01789
ortholog_5071 g128160 BL11981
ortholog_5072 g128163 BL18448
ortholog_5073 g128175 BL26989
ortholog_5074 g128205 BL11976
ortholog_5075 g128237 BL16098
ortholog_5076 g128244 BL26845
ortholog_5077 g128290 BL05437
ortholog_5078 g128351 BL11064
ortholog_5079 g128361 BL10609
ortholog_5080 g128363 BL12998
ortholog_5081 g128367 BL11168
ortholog_5082 g128404 BL10622
ortholog_5083 g128413 BL11389
ortholog_5084 g128457 BL19862
ortholog_5085 g128469 BL15794
ortholog_5086 g128480 BL11250
ortholog_5087 g128522 BL10701
ortholog_5088 g128529 BL07935
ortholog_5089 g128542 BL18300
ortholog_5090 g128571 BL11760
ortholog_5091 g128573 BL15321
ortholog_5092 g128617 BL18538
ortholog_5093 g128679 BL15491
ortholog_5094 g128682 BL21247
ortholog_5095 g128687 BL21544
ortholog_5096 g128736 BL18042
ortholog_5097 g128750 BL27066
ortholog_5098 g128751 BL00082
ortholog_5099 g128755 BL26986
ortholog_5100 g128782 BL18339
ortholog_5101 g128791 BL26799
ortholog_5102 g128800 BL26999
ortholog_5103 g128812 BL09568
ortholog_5104 g128839 BL22725
ortholog_5105 g128883 BL22719
ortholog_5106 g128892 BL19904
ortholog_5107 g128920 BL03368
ortholog_5108 g128931 BL11025
ortholog_5109 g128947 BL24385
ortholog_5110 g128964 BL11215
ortholog_5111 g128971 BL10660
ortholog_5112 g129031 BL10619
ortholog_5113 g129037 BL10620
ortholog_5114 g129057 BL15118
ortholog_5115 g129083 BL11379
ortholog_5116 g129091 BL11378
ortholog_5117 g129105 BL19834
ortholog_5118 g129113 BL05569
ortholog_5119 g129124 BL11967
ortholog_5120 g129139 BL25104
ortholog_5121 g129142 BL11317
ortholog_5122 g129147 BL11318
ortholog_5123 g129159 BL03387
ortholog_5124 g129188 BL19856
ortholog_5125 g129191 BL11240
ortholog_5126 g129208 BL15593
ortholog_5127 g129242 BL11114
ortholog_5128 g129266 BL20442
ortholog_5129 g129283 BL08821
ortholog_5130 g129288 BL06561
ortholog_5131 g129381 BL18223
ortholog_5132 g129399 BL18218
ortholog_5133 g129432 BL11767
ortholog_5134 g129436 BL08145
ortholog_5135 g129442 BL18371
ortholog_5136 g129452 BL26949
ortholog_5137 g129456 BL26948
ortholog_5138 g129481 BL22697
ortholog_5139 g129492 BL06382
ortholog_5140 g129517 BL27056
ortholog_5141 g129518 BL13048
ortholog_5142 g129524 BL13095
ortholog_5143 g129550 BL18242
ortholog_5144 g129555 BL18243
ortholog_5145 g129568 BL06349
ortholog_5146 g129574 BL18033
ortholog_5147 g129575 BL18032
ortholog_5148 g129579 BL18283
ortholog_5149 g129589 BL23664
ortholog_5150 g129606 BL03080
ortholog_5151 g129635 BL26101
ortholog_5152 g129719 BL11174
ortholog_5153 g129730 BL18490
ortholog_5154 g129746 BL10618
ortholog_5155 g129761 BL15422
ortholog_5156 g129763 BL10611
ortholog_5157 g129765 BL11295
ortholog_5158 g129767 BL11069
ortholog_5159 g129773 BL21376
ortholog_5160 g129792 BL19830
ortholog_5161 g129806 BL24280
ortholog_5162 g129862 BL24951
ortholog_5163 g129870 BL18545
ortholog_5164 g129877 BL18055
ortholog_5165 g129886 BL18456
ortholog_5166 g129919 BL18389
ortholog_5167 g129947 BL27055
ortholog_5168 g129949 BL13177
ortholog_5169 g129954 BL18310
ortholog_5170 g129956 BL26982
ortholog_5171 g129958 BL26981
ortholog_5172 g129965 BL18072
ortholog_5173 g129982 BL22715
ortholog_5174 g129999 BL24329
ortholog_5175 g130001 BL24332
ortholog_5176 g130032 BL23671
ortholog_5177 g130070 BL18089
ortholog_5178 g130091 BL27968
ortholog_5179 g130108 BL18311
ortholog_5180 g130112 BL18312
ortholog_5181 g130118 BL18333
ortholog_5182 g130125 BL27049
ortholog_5183 g130193 BL11717
ortholog_5184 g130200 BL21240
ortholog_5185 g130266 BL18475
ortholog_5186 g130273 BL06295
ortholog_5187 g130307 BL04595
ortholog_5188 g130315 BL11144
ortholog_5189 g130329 BL11323
ortholog_5190 g130333 BL19956
ortholog_5191 g130334 BL19784
ortholog_5192 g130341 BL23387
ortholog_5193 g130346 BL25064
ortholog_5194 g130360 BL19525
ortholog_5195 g130361 BL01485
ortholog_5196 g130384 BL03095
ortholog_5197 g130388 BL18281
ortholog_5198 g130425 BL09606
ortholog_5199 g130427 BL09605
ortholog_5200 g130433 BL18257
ortholog_5201 g130436 BL00471
ortholog_5202 g130465 BL18361
ortholog_5203 g130474 BL14559
ortholog_5204 g130489 BL27004
ortholog_5205 g130503 BL18272
ortholog_5206 g130508 BL18273
ortholog_5207 g130533 BL26994
ortholog_5208 g130544 BL18370
ortholog_5209 g130556 BL13173
ortholog_5210 g130566 BL11759
ortholog_5211 g130571 BL26951
ortholog_5212 g130615 BL26991
ortholog_5213 g130647 BL09292
ortholog_5214 g130651 BL18525
ortholog_5215 g130661 BL23291
ortholog_5216 g130680 BL13016
ortholog_5217 g130688 BL24324
ortholog_5218 g130699 BL01117
ortholog_5219 g130701 BL01583
ortholog_5220 g130714 BL26818
ortholog_5221 g130734 BL25675
ortholog_5222 g130774 BL20639
ortholog_5223 g130779 BL18150
ortholog_5224 g130782 BL18428
ortholog_5225 g130783 BL18123
ortholog_5226 g130788 BL26942
ortholog_5227 g130795 BL17888
ortholog_5228 g130804 BL26893
ortholog_5229 g130817 BL13202
ortholog_5230 g130820 BL10661
ortholog_5231 g130873 BL24522
ortholog_5232 g130901 BL18214
ortholog_5233 g130905 BL18393
ortholog_5234 g131083 BL11046
ortholog_5235 g131157 BL25075
ortholog_5236 g131180 BL25077
ortholog_5237 g131209 BL11185
ortholog_5238 g131214 BL12860
ortholog_5239 g131223 BL10717
ortholog_5240 g131246 BL00282
ortholog_5241 g131265 BL26934
ortholog_5242 g131267 BL18570
ortholog_5243 g131268 BL20407
ortholog_5244 g131271 BL18569
ortholog_5245 g131284 BL13076
ortholog_5246 g131291 BL13144
ortholog_5247 g131318 BL26865
ortholog_5248 g131325 BL21661
ortholog_5249 g131330 BL21660
ortholog_5250 g131368 BL19823
ortholog_5251 g131381 BL18184
ortholog_5252 g131383 BL11272
ortholog_5253 g131396 BL21243
ortholog_5254 g131402 BL18122
ortholog_5255 g131403 BL18116
ortholog_5256 g131408 BL18118
ortholog_5257 g131412 BL11995
ortholog_5258 g131415 BL11996
ortholog_5259 g131449 BL03144
ortholog_5260 g131469 BL26908
ortholog_5261 g131471 BL26888
ortholog_5262 g131473 BL26892
ortholog_5263 g131484 BL18262
ortholog_5264 g131497 BL26879
ortholog_5265 g131576 BL11048
ortholog_5266 g131601 BL24262
ortholog_5267 g131605 BL24684
ortholog_5268 g131612 BL11382
ortholog_5269 g131620 BL10632
ortholog_5270 g131621 BL10634
ortholog_5271 g131638 BL03553
ortholog_5272 g131677 BL21239
ortholog_5273 g131684 BL18076
ortholog_5274 g131686 BL12577
ortholog_5275 g131696 BL13194
ortholog_5276 g131716 BL02721
ortholog_5277 g131780 BL18087
ortholog_5278 g131792 BL00771
ortholog_5279 g131801 BL18051
ortholog_5280 g131831 BL27053
ortholog_5281 g131833 BL05575
ortholog_5282 g131837 BL18105
ortholog_5283 g131866 BL18301
ortholog_5284 g131885 BL21005
ortholog_5285 g131911 BL18048
ortholog_5286 g131918 BL18146
ortholog_5287 g131953 BL10598
ortholog_5288 g131956 BL12772
ortholog_5289 g131958 BL18313
ortholog_5290 g131963 BL10590
ortholog_5291 g132030 BL22257
ortholog_5292 g132051 BL18125
ortholog_5293 g132162 BL11133
ortholog_5294 g132164 BL11301
ortholog_5295 g132167 BL25046
ortholog_5296 g132178 BL10568
ortholog_5297 g132222 BL11399
ortholog_5298 g132239 BL19855
ortholog_5299 g132247 BL11083
ortholog_5300 g132258 BL11082
ortholog_5301 g132284 BL11319
ortholog_5302 g132297 BL18066
ortholog_5303 g132298 BL15333
ortholog_5304 g132302 BL18522
ortholog_5305 g132303 BL18064
ortholog_5306 g132313 BL21051
ortholog_5307 g132366 BL16070
ortholog_5308 g132378 BL26730
ortholog_5309 g132401 BL22708
ortholog_5310 g132416 BL11777
ortholog_5311 g132419 BL19445
ortholog_5312 g132424 BL18562
ortholog_5313 g132428 BL18563
ortholog_5314 g132475 BL26870
ortholog_5315 g132486 BL01710
ortholog_5316 g132544 BL13808
ortholog_5317 g132581 BL13054
ortholog_5318 g132582 BL13043
ortholog_5319 g132624 BL18435
ortholog_5320 g132626 BL18434
ortholog_5321 g132635 BL18503
ortholog_5322 g132642 BL22707
ortholog_5323 g132648 BL18355
ortholog_5324 g132666 BL18508
ortholog_5325 g132676 BL11982
ortholog_5326 g132682 BL11983
ortholog_5327 g132684 BL18324
ortholog_5328 g132688 BL13037
ortholog_5329 g132689 BL19833
ortholog_5330 g132693 BL26947
ortholog_5331 g132722 BL18491
ortholog_5332 g132727 BL18484
ortholog_5333 g132760 BL03364
ortholog_5334 g132768 BL06297
ortholog_5335 g132780 BL10699
ortholog_5336 g132788 BL19478
ortholog_5337 g132839 BL11241
ortholog_5338 g132847 BL19813
ortholog_5339 g132850 BL16608
ortholog_5340 g132856 BL10577
ortholog_5341 g132883 BL11125
ortholog_5342 g132918 BL00211
ortholog_5343 g132951 BL18209
ortholog_5344 g132973 BL11245
ortholog_5345 g132987 BL23828
ortholog_5346 g133001 BL11355
ortholog_5347 g133027 BL10659
ortholog_5348 g133077 BL18208
ortholog_5349 g133082 BL26939
ortholog_5350 g133084 BL26769
ortholog_5351 g133087 BL22714
ortholog_5352 g133130 BL18277
ortholog_5353 g133146 BL18421
ortholog_5354 g133153 BL18369
ortholog_5355 g133163 BL11784
ortholog_5356 g133189 BL11785
ortholog_5357 g133217 BL08719
ortholog_5358 g133248 BL13293
ortholog_5359 g133260 BL26803
ortholog_5360 g133263 BL15647
ortholog_5361 g133273 BL11017
ortholog_5362 g133287 BL10657
ortholog_5363 g133341 BL11369
ortholog_5364 g133440 BL19792
ortholog_5365 g133446 BL04146
ortholog_5366 g133458 BL03361
ortholog_5367 g133472 BL03358
ortholog_5368 g133490 BL10597
ortholog_5369 g133532 BL10672
ortholog_5370 g133569 BL03130
ortholog_5371 g133577 BL00492
ortholog_5372 g133609 BL18187
ortholog_5373 g133632 BL13047
ortholog_5374 g133642 BL00770
ortholog_5375 g133652 BL22694
ortholog_5376 g133678 BL22700
ortholog_5377 g133707 BL18249
ortholog_5378 g133712 BL13205
ortholog_5379 g133722 BL11772
ortholog_5380 g133729 BL26352
ortholog_5381 g133730 BL11770
ortholog_5382 g133745 BL18299
ortholog_5383 g133789 BL10786
ortholog_5384 g133792 BL18155
ortholog_5385 g133797 BL08284
ortholog_5386 g133823 BL21262
ortholog_5387 g133838 BL18083
ortholog_5388 g133849 BL18082
ortholog_5389 g133856 BL22702
ortholog_5390 g133862 BL26943
ortholog_5391 g133870 BL18417
ortholog_5392 g133880 BL26900
ortholog_5393 g133891 BL15194
ortholog_5394 g133899 BL18158
ortholog_5395 g133952 BL21237
ortholog_5396 g133958 BL21241
ortholog_5397 g133979 BL18568
ortholog_5398 g133987 BL18134
ortholog_5399 g133994 BL11993
ortholog_5400 g133999 BL26358
ortholog_5401 g134007 BL11971
ortholog_5402 g134021 BL18565
ortholog_5403 g134024 BL06532
ortholog_5404 g134028 BL18250
ortholog_5405 g134035 BL18255
ortholog_5406 g134037 BL18253
ortholog_5407 g134039 BL18322
ortholog_5408 g134153 BL22531
ortholog_5409 g134177 BL10633
ortholog_5410 g134206 BL00483
ortholog_5411 g134213 BL10631
ortholog_5412 g134240 BL07768
ortholog_5413 g134272 BL26867
ortholog_5414 g134273 BL12576
ortholog_5415 g134309 BL26866
ortholog_5416 g134325 BL26968
ortholog_5417 g134365 BL13204
ortholog_5418 g134415 BL21232
ortholog_5419 g134437 BL15404
ortholog_5420 g134453 BL13889
ortholog_5421 g134463 BL09742
ortholog_5422 g134515 BL18329
ortholog_5423 g134536 BL26890
ortholog_5424 g134537 BL26889
ortholog_5425 g134539 BL18524
ortholog_5426 g134541 BL04197
ortholog_5427 g134554 BL26830
ortholog_5428 g134560 BL18196
ortholog_5429 g134574 BL18477
ortholog_5430 g134581 BL22710
ortholog_5431 g134582 BL22724
ortholog_5432 g134598 BL18543
ortholog_5433 g134600 BL18544
ortholog_5434 g134605 BL11786
ortholog_5435 g134641 BL21275
ortholog_5436 g134646 BL21276
ortholog_5437 g134659 BL18342
ortholog_5438 g134699 BL13415
ortholog_5439 g134703 BL23139
ortholog_5440 g134714 BL08118
ortholog_5441 g134752 BL25968
ortholog_5442 g134771 BL26996
ortholog_5443 g134804 BL25715
ortholog_5444 g134806 BL25070
ortholog_5445 g134853 BL11344
ortholog_5446 g134888 BL11764
ortholog_5447 g134910 BL18177
ortholog_5448 g134914 BL13861
ortholog_5449 g134916 BL22704
ortholog_5450 g134920 BL21267
ortholog_5451 g134925 BL26945
ortholog_5452 g134962 BL18036
ortholog_5453 g134973 BL26844
ortholog_5454 g134987 BL13143
ortholog_5455 g134992 BL13060
ortholog_5456 g135012 BL13056
ortholog_5457 g135017 BL18373
ortholog_5458 g135026 BL18375
ortholog_5459 g135027 BL18376
ortholog_5460 g135037 BL07805
ortholog_5461 g135041 BL18247
ortholog_5462 g135046 BL22109
ortholog_5463 g135103 BL18548
ortholog_5464 g135105 BL18182
ortholog_5465 g135114 BL21663
ortholog_5466 g135168 BL18039
ortholog_5467 g135173 BL24322
ortholog_5468 g135175 BL11716
ortholog_5469 g135187 BL01146
ortholog_5470 g135189 BL06292
ortholog_5471 g135213 BL11073
ortholog_5472 g135223 BL10588
ortholog_5473 g135240 BL21248
ortholog_5474 g135262 BL18440
ortholog_5475 g135265 BL18439
ortholog_5476 g135274 BL18347
ortholog_5477 g135343 BL21279
ortholog_5478 g135344 BL18190
ortholog_5479 g135367 BL18335
ortholog_5480 g135381 BL13051
ortholog_5481 g135390 BL13084
ortholog_5482 g135394 BL26936
ortholog_5483 g135397 BL26935
ortholog_5484 g135400 BL05774
ortholog_5485 g135426 BL10187
ortholog_5486 g135515 BL02113
ortholog_5487 g135526 BL11979
ortholog_5488 g135547 BL22688
ortholog_5489 g135557 BL22685
ortholog_5490 g135609 BL18443
ortholog_5491 g135662 BL18426
ortholog_5492 g135669 BL18078
ortholog_5493 g135680 BL18161
ortholog_5494 g135690 BL08588
ortholog_5495 g135693 BL26825
ortholog_5496 g135698 BL26824
ortholog_5497 g135703 BL26843
ortholog_5498 g135704 BL26875
ortholog_5499 g135710 BL18237
ortholog_5500 g135739 BL18130
ortholog_5501 g135899 BL25722
ortholog_5502 g135907 BL26817
ortholog_5503 g135916 BL18990
ortholog_5504 g135920 BL18523
ortholog_5505 g135926 BL18564
ortholog_5506 g135941 BL07240
ortholog_5507 g135999 BL06168
ortholog_5508 g136003 BL20662
ortholog_5509 g136023 BL00839
ortholog_5510 g136026 BL00838
ortholog_5511 g136035 BL26850
ortholog_5512 g136061 BL27057
ortholog_5513 g136074 BL13091
ortholog_5514 g136096 BL26873
ortholog_5515 g136099 BL26828
ortholog_5516 g136107 BL18183
ortholog_5517 g136120 BL02905
ortholog_5518 g136154 BL18176
ortholog_5519 g136166 BL26957
ortholog_5520 g136179 BL18282
ortholog_5521 g136191 BL26815
ortholog_5522 g136196 BL18126
ortholog_5523 g136239 BL19801
ortholog_5524 g136249 BL19800
ortholog_5525 g136254 BL07607
ortholog_5526 g136260 BL06296
ortholog_5527 g136261 BL27635
ortholog_5528 g136273 BL11226
ortholog_5529 g136286 BL11313
ortholog_5530 g136300 BL10584
ortholog_5531 g136353 BL22684
ortholog_5532 g136367 BL13142
ortholog_5533 g136412 BL05391
ortholog_5534 g136579 BL26816
ortholog_5535 g136637 BL08748
ortholog_5536 g136659 BL05808
ortholog_5537 g136707 BL10655
ortholog_5538 g136736 BL11300
ortholog_5539 g136739 BL11297
ortholog_5540 g136746 BL10648
ortholog_5541 g136761 BL11053
ortholog_5542 g136772 BL11055
ortholog_5543 g136790 BL25080
ortholog_5544 g136796 BL10608
ortholog_5545 g136816 BL11393
ortholog_5546 g136834 BL11127
ortholog_5547 g136839 BL11128
ortholog_5548 g136881 BL11134
ortholog_5549 g136893 BL11292
ortholog_5550 g136908 BL11044
ortholog_5551 g136930 BL19829
ortholog_5552 g136957 BL25059
ortholog_5553 g137008 BL19799
ortholog_5554 g137014 BL26997
ortholog_5555 g137082 BL00500
ortholog_5556 g137090 BL10581
ortholog_5557 g137091 BL10580
ortholog_5558 g137122 BL16460
ortholog_5559 g137201 BL11434
ortholog_5560 g137224 BL19860
ortholog_5561 g137229 BL25886
ortholog_5562 g137230 BL25885
ortholog_5563 g137241 BL10724
ortholog_5564 g137243 BL10719
ortholog_5565 g137244 BL10718
ortholog_5566 g137253 BL11351
ortholog_5567 g137261 BL10667
ortholog_5568 g137291 BL10563
ortholog_5569 g137314 BL10721
ortholog_5570 g137316 BL11337
ortholog_5571 g137331 BL11097
ortholog_5572 g137338 BL23330
ortholog_5573 g137341 BL01055
ortholog_5574 g137358 BL19788
ortholog_5575 g137381 BL22870
ortholog_5576 g137386 BL11315
ortholog_5577 g137388 BL11305
ortholog_5578 g137506 BL26543
ortholog_5579 g137515 BL11030
ortholog_5580 g137544 BL17674
ortholog_5581 g137557 BL05706
ortholog_5582 g137559 BL05707
ortholog_5583 g137588 BL26984
ortholog_5584 g137625 BL25050
ortholog_5585 g137644 BL15674
ortholog_5586 g137652 BL20113
ortholog_5587 g137656 BL10652
ortholog_5588 g137666 BL11247
ortholog_5589 g137810 BL10658
ortholog_5590 g137816 BL10663
ortholog_5591 g137842 BL11255
ortholog_5592 g137880 BL01727
ortholog_5593 g137881 BL28116
ortholog_5594 g137902 BL05653
ortholog_5595 g137939 BL11110
ortholog_5596 g138026 BL11088
ortholog_5597 g138027 BL11087
ortholog_5598 g138042 BL11320
ortholog_5599 g138043 BL11159
ortholog_5600 g138059 BL22067
ortholog_5601 g138067 BL23509
ortholog_5602 g138083 BL11093
ortholog_5603 g138130 BL11081
ortholog_5604 g138131 BL10669
ortholog_5605 g138132 BL27458
ortholog_5606 g138154 BL18726
ortholog_5607 g138160 BL03377
ortholog_5608 g138217 BL27785
ortholog_5609 g138230 BL09360
ortholog_5610 g138250 BL08746
ortholog_5611 g138260 BL16343
ortholog_5612 g138286 BL10569
ortholog_5613 g138290 BL11130
ortholog_5614 g138309 BL11285
ortholog_5615 g138311 BL10621
ortholog_5616 g138324 BL11347
ortholog_5617 g138326 BL11348
ortholog_5618 g138350 BL10574
ortholog_5619 g138377 BL03376
ortholog_5620 g138406 BL03380
ortholog_5621 g138428 BL08860
ortholog_5622 g138447 BL19781
ortholog_5623 g138453 BL00382
ortholog_5624 g138464 BL23782
ortholog_5625 g138468 BL15862
ortholog_5626 g138479 BL01827
ortholog_5627 g138482 BL11260
ortholog_5628 g138564 BL10653
ortholog_5629 g138607 BL11077
ortholog_5630 g138635 BL11062
ortholog_5631 g138637 BL11339
ortholog_5632 g138644 BL03389
ortholog_5633 g138693 BL26983
ortholog_5634 g138708 BL26912
ortholog_5635 g138847 BL02076
ortholog_5636 g138869 BL01688
ortholog_5637 g138896 BL11157
ortholog_5638 g138898 BL15067
ortholog_5639 g138900 BL15068
ortholog_5640 g138907 BL18438
ortholog_5641 g138917 BL10646
ortholog_5642 g138922 BL11341
ortholog_5643 g138924 BL04154
ortholog_5644 g138961 BL13866
ortholog_5645 g138964 BL05585
ortholog_5646 g138988 BL07630
ortholog_5647 g138998 BL03391
ortholog_5648 g139028 BL11388
ortholog_5649 g139029 BL08404
ortholog_5650 g139114 BL11324
ortholog_5651 g139126 BL11161
ortholog_5652 g139152 BL17882
ortholog_5653 g139220 BL16739
ortholog_5654 g139228 BL14558
ortholog_5655 g139300 BL05018
ortholog_5656 g139379 BL08409
ortholog_5657 g139470 BL12237
ortholog_5658 g139573 BL27300
ortholog_5659 g139647 BL12192
ortholog_5660 g139787 BL06798
ortholog_5661 g139839 BL12093
ortholog_5662 g139913 BL26499
ortholog_5663 g139969 BL27839
ortholog_5664 g139987 BL21921
ortholog_5665 g139993 BL27800
ortholog_5666 g140011 BL15308
ortholog_5667 g140034 BL19773
ortholog_5668 g140112 BL03727
ortholog_5669 g140160 BL05273
ortholog_5670 g140168 BL18989
ortholog_5671 g140203 BL04350
ortholog_5672 g140355 BL05374
ortholog_5673 g140412 BL23809
ortholog_5674 g140415 BL11553
ortholog_5675 g140601 BL13753
ortholog_5676 g140610 BL04125
ortholog_5677 g140670 BL04464
ortholog_5678 g140694 BL04376
ortholog_5679 g140822 BL23737
ortholog_5680 g140857 BL06072
ortholog_5681 g140914 BL15065
ortholog_5682 g141297 BL15384
ortholog_5683 g141514 BL22593
ortholog_5684 g141554 BL24755
ortholog_5685 g142136 BL24289
ortholog_5686 g142177 BL03059
ortholog_5687 g142179 BL03164
ortholog_5688 g142193 BL03002
ortholog_5689 g142216 BL17434
ortholog_5690 g142303 BL12725
ortholog_5691 g142402 BL03172
ortholog_5692 g142447 BL18858
ortholog_5693 g142542 BL04076
ortholog_5694 g142744 BL11333
ortholog_5695 g142745 BL22096
ortholog_5696 g142771 BL02700
ortholog_5697 g142783 BL22400
ortholog_5698 g142795 BL04818
ortholog_5699 g142825 BL20924
ortholog_5700 g142847 BL16406
ortholog_5701 g142851 BL22119
ortholog_5702 g142874 BL16937
